camNum	frameNum	sysClock	buffer
2	14166	475351	17
2	14167	475383	16
2	14168	475415	15
2	14169	475447	14
2	14170	475479	13
2	14171	475511	12
2	14172	475559	11
2	14173	475591	10
2	14174	475623	9
2	14175	475655	8
2	14176	475687	7
2	14177	475719	6
2	14178	475751	5
2	14179	475783	4
2	14180	475815	3
2	14181	475847	2
2	14182	475879	1
2	14183	475936	1
2	14184	476124	1
2	14185	476129	1
2	14186	476151	1
2	14187	476182	1
2	14188	476213	1
2	14189	476245	1
2	14190	476277	1
2	14191	476325	1
2	14192	476357	1
2	14193	476389	1
2	14194	476421	1
2	14195	476453	1
2	14196	476725	1
2	14197	476737	1
2	14198	476743	1
2	14199	476759	1
2	14200	476791	1
2	14201	476823	1
2	14202	476855	1
2	14203	476885	1
2	14204	476917	1
2	14205	476949	1
2	14206	476981	1
2	14207	477013	1
2	14208	477045	1
2	14209	477093	1
2	14210	477125	1
2	14211	477158	1
2	14212	477189	1
2	14213	477221	1
2	14214	477253	1
2	14215	477285	1
2	14216	477318	1
2	14217	477349	1
2	14218	477381	1
2	14219	477414	1
2	14220	477462	1
2	14221	477495	1
2	14222	477526	1
2	14223	477558	1
2	14224	477589	1
2	14225	477622	1
2	14226	477653	1
2	14227	477685	1
2	14228	477717	1
2	14229	477749	1
2	14230	477781	1
2	14231	477815	1
2	14232	477862	1
2	14233	477894	1
2	14234	477927	1
2	14235	479216	1
2	14236	479225	1
2	14237	479234	1
2	14238	479257	1
2	14239	479288	1
2	14240	479318	1
2	14241	479365	1
2	14242	479397	1
2	14243	479429	1
2	14244	479462	1
2	14245	479493	1
2	14246	479525	1
2	14247	479557	1
2	14248	479589	1
2	14249	479621	1
2	14250	479654	1
2	14251	479685	1
2	14252	479717	1
2	14253	479765	1
2	14254	479797	1
2	14255	479829	1
2	14256	479861	1
2	14257	479893	1
2	14258	479925	1
2	14259	479957	1
2	14260	479990	1
2	14261	480021	1
2	14262	480054	1
2	14263	480086	1
2	14264	480134	1
2	14265	480166	1
2	14266	480198	1
2	14267	480230	1
2	14268	480261	1
2	14269	480294	1
2	14270	480325	1
2	14271	480359	1
2	14272	480391	1
2	14273	480423	1
2	14274	480455	1
2	14275	480485	1
2	14276	480533	1
2	14277	480594	1
2	14278	480603	1
2	14279	480633	1
2	14280	480663	1
2	14281	480695	1
2	14282	480727	1
2	14283	480759	1
2	14284	480790	1
2	14285	480822	1
2	14286	480854	1
2	14287	480901	1
2	14288	480934	1
2	14289	480965	1
2	14290	480997	1
2	14291	481029	1
2	14292	481062	1
2	14293	481093	1
2	14294	481125	1
2	14295	481157	1
2	14296	481189	1
2	14297	481221	1
2	14298	481269	1
2	14299	481301	1
2	14300	481333	1
2	14301	481365	1
2	14302	481398	1
2	14303	481429	1
2	14304	481461	1
2	14305	481493	1
2	14306	481527	1
2	14307	481558	1
2	14308	481589	1
2	14309	481621	1
2	14310	481669	1
2	14311	481701	1
2	14312	481733	1
2	14313	481765	1
2	14314	481797	1
2	14315	481829	1
2	14316	481862	1
2	14317	481893	1
2	14318	481926	1
2	14319	481957	1
2	14320	481989	1
2	14321	482037	1
2	14322	482069	1
2	14323	482101	1
2	14324	482133	1
2	14325	482165	1
2	14326	482197	1
2	14327	482229	1
2	14328	482262	1
2	14329	482750	1
2	14330	482758	1
2	14331	482766	1
2	14332	482806	1
2	14333	482837	1
2	14334	482870	1
2	14335	482901	1
2	14336	482933	1
2	14337	482965	1
2	14338	482997	1
2	14339	483029	1
2	14340	483062	1
2	14341	483093	1
2	14342	483126	1
2	14343	483158	1
2	14344	483206	1
2	14345	483237	1
2	14346	483270	1
2	14347	483302	1
2	14348	483333	1
2	14349	483366	1
2	14350	483397	1
2	14351	483429	1
2	14352	483462	1
2	14353	483494	1
2	14354	483527	1
2	14355	483573	1
2	14356	483605	1
2	14357	483638	1
2	14358	483669	1
2	14359	483702	1
2	14360	483734	1
2	14361	483766	1
2	14362	483797	1
2	14363	483829	1
2	14364	483861	1
2	14365	483893	1
2	14366	483941	1
2	14367	483974	1
2	14368	484005	1
2	14369	484037	1
2	14370	484070	1
2	14371	484101	1
2	14372	484133	1
2	14373	484165	1
2	14374	484197	1
2	14375	484229	1
2	14376	484261	1
2	14377	484293	1
2	14378	484341	1
2	14379	484373	1
2	14380	484405	1
2	14381	484437	1
2	14382	484469	1
2	14383	484501	1
2	14384	484533	1
2	14385	484565	1
2	14386	484597	1
2	14387	484630	1
2	14388	484661	1
2	14389	484709	1
2	14390	484741	1
2	14391	484774	1
2	14392	484806	1
2	14393	484838	1
2	14394	484871	1
2	14395	484903	1
2	14396	484933	1
2	14397	484966	1
2	14398	484997	1
2	14399	485030	1
2	14400	485063	1
2	14401	485110	1
2	14402	485141	1
2	14403	485173	1
2	14404	485205	1
2	14405	485237	1
2	14406	485269	1
2	14407	485301	1
2	14408	485333	1
2	14409	485365	1
2	14410	485398	1
2	14411	485429	1
2	14412	485477	1
2	14413	485509	1
2	14414	485541	1
2	14415	485573	1
2	14416	485605	1
2	14417	485637	1
2	14418	485669	1
2	14419	485703	1
2	14420	485733	1
2	14421	485765	1
2	14422	485797	1
2	14423	485829	1
2	14424	485878	1
2	14425	485910	1
2	14426	485942	1
2	14427	485974	1
2	14428	486005	1
2	14429	486038	1
2	14430	486071	1
2	14431	486103	1
2	14432	486135	1
2	14433	486167	1
2	14434	486198	1
2	14435	486245	1
2	14436	486277	1
2	14437	486309	1
2	14438	486341	1
2	14439	486375	1
2	14440	486407	1
2	14441	486438	1
2	14442	486469	1
2	14443	486501	1
2	14444	486533	1
2	14445	486566	1
2	14446	486613	1
2	14447	486645	1
2	14448	486678	1
2	14449	486709	1
2	14450	486741	1
2	14451	486773	1
2	14452	486805	1
2	14453	486837	1
2	14454	486870	1
2	14455	486902	1
2	14456	486933	1
2	14457	486965	1
2	14458	487013	1
2	14459	487045	1
2	14460	487078	1
2	14461	487110	1
2	14462	487143	1
2	14463	487174	1
2	14464	487206	1
2	14465	487239	1
2	14466	487271	1
2	14467	487302	1
2	14468	487333	1
2	14469	487381	1
2	14470	487413	1
2	14471	487445	1
2	14472	487477	1
2	14473	487510	1
2	14474	487542	1
2	14475	487574	1
2	14476	487605	1
2	14477	487638	1
2	14478	487671	1
2	14479	487703	1
2	14480	487734	1
2	14481	487781	1
2	14482	487813	1
2	14483	487846	1
2	14484	487878	1
2	14485	487911	1
2	14486	487943	1
2	14487	487974	1
2	14488	488007	1
2	14489	488038	1
2	14490	488071	1
2	14491	488103	1
2	14492	488150	1
2	14493	488182	1
2	14494	488213	1
2	14495	488245	1
2	14496	488277	1
2	14497	488309	1
2	14498	488342	1
2	14499	488373	1
2	14500	488405	1
2	14501	488437	1
2	14502	488469	1
2	14503	488501	1
2	14504	488549	1
2	14505	488582	1
2	14506	488613	1
2	14507	488645	1
2	14508	488677	1
2	14509	488709	1
2	14510	488741	1
2	14511	488773	1
2	14512	488805	1
2	14513	488837	1
2	14514	488869	1
2	14515	488917	1
2	14516	488949	1
2	14517	488981	1
2	14518	489013	1
2	14519	489045	1
2	14520	489077	1
2	14521	489109	1
2	14522	489141	1
2	14523	489173	1
2	14524	489205	1
2	14525	489237	1
2	14526	489285	1
2	14527	489317	1
2	14528	489349	1
2	14529	489382	1
2	14530	489413	1
2	14531	489445	1
2	14532	489477	1
2	14533	489509	1
2	14534	489541	1
2	14535	489573	1
2	14536	489605	1
2	14537	489637	1
2	14538	489685	1
2	14539	489717	1
2	14540	489749	1
2	14541	489781	1
2	14542	489813	1
2	14543	489845	1
2	14544	489877	1
2	14545	489909	1
2	14546	489941	1
2	14547	489973	1
2	14548	490005	1
2	14549	490053	1
2	14550	490085	1
2	14551	490117	1
2	14552	490149	1
2	14553	490181	1
2	14554	490213	1
2	14555	490245	1
2	14556	490278	1
2	14557	490310	1
2	14558	490341	1
2	14559	490373	1
2	14560	490405	1
2	14561	490453	1
2	14562	490485	1
2	14563	490517	1
2	14564	490549	1
2	14565	490581	1
2	14566	490614	1
2	14567	490646	1
2	14568	490679	1
2	14569	490710	1
2	14570	490742	1
2	14571	490774	1
2	14572	490821	1
2	14573	490853	1
2	14574	490885	1
2	14575	490917	1
2	14576	490950	1
2	14577	490982	1
2	14578	491013	1
2	14579	491045	1
2	14580	491078	1
2	14581	491110	1
2	14582	491142	1
2	14583	491175	1
2	14584	491221	1
2	14585	491253	1
2	14586	491285	1
2	14587	491317	1
2	14588	491349	1
2	14589	491381	1
2	14590	491413	1
2	14591	491445	1
2	14592	491477	1
2	14593	491509	1
2	14594	491542	1
2	14595	491589	1
2	14596	491621	1
2	14597	491653	1
2	14598	491685	1
2	14599	491717	1
2	14600	491750	1
2	14601	491781	1
2	14602	491813	1
2	14603	491845	1
2	14604	491877	1
2	14605	491909	1
2	14606	491957	1
2	14607	491989	1
2	14608	492021	1
2	14609	492053	1
2	14610	492086	1
2	14611	492117	1
2	14612	492149	1
2	14613	492182	1
2	14614	492214	1
2	14615	492246	1
2	14616	492278	1
2	14617	492309	1
2	14618	492357	1
2	14619	492389	1
2	14620	492421	1
2	14621	492453	1
2	14622	492485	1
2	14623	492517	1
2	14624	492549	1
2	14625	492582	1
2	14626	492613	1
2	14627	492645	1
2	14628	492677	1
2	14629	492725	1
2	14630	492757	1
2	14631	492789	1
2	14632	492823	1
2	14633	492854	1
2	14634	492887	1
2	14635	492918	1
2	14636	492950	1
2	14637	492983	1
2	14638	493013	1
2	14639	493045	1
2	14640	493077	1
2	14641	493125	1
2	14642	493158	1
2	14643	493190	1
2	14644	493223	1
2	14645	493253	1
2	14646	493285	1
2	14647	493317	1
2	14648	493350	1
2	14649	493382	1
2	14650	493414	1
2	14651	493445	1
2	14652	493494	1
2	14653	493526	1
2	14654	493557	1
2	14655	493589	1
2	14656	493621	1
2	14657	493654	1
2	14658	493685	1
2	14659	493717	1
2	14660	493749	1
2	14661	493781	1
2	14662	493813	1
2	14663	493845	1
2	14664	493893	1
2	14665	493925	1
2	14666	493957	1
2	14667	493989	1
2	14668	494021	1
2	14669	494053	1
2	14670	494085	1
2	14671	494118	1
2	14672	494149	1
2	14673	494181	1
2	14674	494213	1
2	14675	494261	1
2	14676	494293	1
2	14677	494325	1
2	14678	494357	1
2	14679	494389	1
2	14680	494422	1
2	14681	494453	1
2	14682	494486	1
2	14683	494517	1
2	14684	494549	1
2	14685	494582	1
2	14686	494629	1
2	14687	494661	1
2	14688	494693	1
2	14689	494725	1
2	14690	494758	1
2	14691	494791	1
2	14692	494823	1
2	14693	494854	1
2	14694	494886	1
2	14695	494918	1
2	14696	494950	1
2	14697	494982	1
2	14698	495030	1
2	14699	495061	1
2	14700	495094	1
2	14701	495126	1
2	14702	495158	1
2	14703	495189	1
2	14704	495222	1
2	14705	495254	1
2	14706	495285	1
2	14707	495318	1
2	14708	495350	1
2	14709	495397	1
2	14710	495429	1
2	14711	495461	1
2	14712	495493	1
2	14713	495525	1
2	14714	495557	1
2	14715	495589	1
2	14716	495621	1
2	14717	495653	1
2	14718	495685	1
2	14719	495717	1
2	14720	495749	1
2	14721	495797	1
2	14722	495829	1
2	14723	495861	1
2	14724	495893	1
2	14725	495925	1
2	14726	495957	1
2	14727	495989	1
2	14728	496022	1
2	14729	496054	1
2	14730	496085	1
2	14731	496117	1
2	14732	496165	1
2	14733	496197	1
2	14734	496229	1
2	14735	496261	1
2	14736	496293	1
2	14737	496325	1
2	14738	496358	1
2	14739	496389	1
2	14740	496421	1
2	14741	496453	1
2	14742	496485	1
2	14743	496533	1
2	14744	496565	1
2	14745	496598	1
2	14746	496629	1
2	14747	496661	1
2	14748	496693	1
2	14749	496725	1
2	14750	496757	1
2	14751	496789	1
2	14752	496821	1
2	14753	496853	1
2	14754	496885	1
2	14755	496933	1
2	14756	496965	1
2	14757	496997	1
2	14758	497029	1
2	14759	497061	1
2	14760	497093	1
2	14761	497126	1
2	14762	497158	1
2	14763	497189	1
2	14764	497221	1
2	14765	497254	1
2	14766	497301	1
2	14767	497333	1
2	14768	497366	1
2	14769	497397	1
2	14770	497429	1
2	14771	497461	1
2	14772	497495	1
2	14773	497526	1
2	14774	497559	1
2	14775	497591	1
2	14776	497621	1
2	14777	497653	1
2	14778	497701	1
2	14779	497733	1
2	14780	497766	1
2	14781	497797	1
2	14782	497829	1
2	14783	497862	1
2	14784	497893	1
2	14785	497925	1
2	14786	497957	1
2	14787	497989	1
2	14788	498021	1
2	14789	498069	1
2	14790	498102	1
2	14791	498133	1
2	14792	498165	1
2	14793	498197	1
2	14794	498230	1
2	14795	498261	1
2	14796	498293	1
2	14797	498326	1
2	14798	498358	1
2	14799	498390	1
2	14800	498421	1
2	14801	498469	1
2	14802	498501	1
2	14803	498534	1
2	14804	498565	1
2	14805	498598	1
2	14806	498629	1
2	14807	498661	1
2	14808	498693	1
2	14809	498725	1
2	14810	498757	1
2	14811	498789	1
2	14812	498837	1
2	14813	498869	1
2	14814	498901	1
2	14815	498933	1
2	14816	498965	1
2	14817	498997	1
2	14818	499029	1
2	14819	499061	1
2	14820	499093	1
2	14821	499126	1
2	14822	499158	1
2	14823	499205	1
2	14824	499237	1
2	14825	499269	1
2	14826	499301	1
2	14827	499333	1
2	14828	499365	1
2	14829	499397	1
2	14830	499429	1
2	14831	499462	1
2	14832	499493	1
2	14833	499525	1
2	14834	499557	1
2	14835	499605	1
2	14836	499637	1
2	14837	499669	1
2	14838	499701	1
2	14839	499733	1
2	14840	499765	1
2	14841	499798	1
2	14842	499829	1
2	14843	499861	1
2	14844	499893	1
2	14845	499925	1
2	14846	499973	1
2	14847	500005	1
2	14848	500037	1
2	14849	500070	1
2	14850	500101	1
2	14851	500133	1
2	14852	500165	1
2	14853	500197	1
2	14854	500230	1
2	14855	500261	1
2	14856	500293	1
2	14857	500325	1
2	14858	500373	1
2	14859	500405	1
2	14860	500437	1
2	14861	500469	1
2	14862	500501	1
2	14863	500533	1
2	14864	500566	1
2	14865	500597	1
2	14866	500629	1
2	14867	500661	1
2	14868	500693	1
2	14869	500741	1
2	14870	500773	1
2	14871	500806	1
2	14872	500838	1
2	14873	500869	1
2	14874	500902	1
2	14875	500933	1
2	14876	500965	1
2	14877	500997	1
2	14878	501029	1
2	14879	501061	1
2	14880	501093	1
2	14881	501141	1
2	14882	501173	1
2	14883	501206	1
2	14884	501238	1
2	14885	501271	1
2	14886	501303	1
2	14887	501334	1
2	14888	501366	1
2	14889	501398	1
2	14890	501430	1
2	14891	501462	1
2	14892	501509	1
2	14893	501542	1
2	14894	501573	1
2	14895	501605	1
2	14896	501637	1
2	14897	501669	1
2	14898	501701	1
2	14899	501733	1
2	14900	501765	1
2	14901	501797	1
2	14902	501830	1
2	14903	501877	1
2	14904	501909	1
2	14905	501941	1
2	14906	501973	1
2	14907	502005	1
2	14908	502038	1
2	14909	502070	1
2	14910	502103	1
2	14911	502135	1
2	14912	502166	1
2	14913	502197	1
2	14914	502229	1
2	14915	502277	1
2	14916	502309	1
2	14917	502341	1
2	14918	502373	1
2	14919	502406	1
2	14920	502437	1
2	14921	502469	1
2	14922	502501	1
2	14923	502534	1
2	14924	502565	1
2	14925	502597	1
2	14926	502645	1
2	14927	502677	1
2	14928	502709	1
2	14929	502741	1
2	14930	502773	1
2	14931	502805	1
2	14932	502837	1
2	14933	502869	1
2	14934	502901	1
2	14935	502933	1
2	14936	502966	1
2	14937	502998	1
2	14938	503045	1
2	14939	503077	1
2	14940	503109	1
2	14941	503141	1
2	14942	503173	1
2	14943	503205	1
2	14944	503237	1
2	14945	503270	1
2	14946	503301	1
2	14947	503333	1
2	14948	503365	1
2	14949	503413	1
2	14950	503445	1
2	14951	503477	1
2	14952	503509	1
2	14953	503541	1
2	14954	503573	1
2	14955	503605	1
2	14956	503638	1
2	14957	503670	1
2	14958	503701	1
2	14959	503734	1
2	14960	503765	1
2	14961	503813	1
2	14962	503845	1
2	14963	503878	1
2	14964	503910	1
2	14965	503941	1
2	14966	503973	1
2	14967	504005	1
2	14968	504037	1
2	14969	504069	1
2	14970	504101	1
2	14971	504134	1
2	14972	504181	1
2	14973	504214	1
2	14974	504245	1
2	14975	504277	1
2	14976	504311	1
2	14977	504342	1
2	14978	504375	1
2	14979	504405	1
2	14980	504437	1
2	14981	504469	1
2	14982	504502	1
2	14983	504550	1
2	14984	504581	1
2	14985	504613	1
2	14986	504645	1
2	14987	504677	1
2	14988	504710	1
2	14989	504742	1
2	14990	504773	1
2	14991	504805	1
2	14992	504837	1
2	14993	504869	1
2	14994	504902	1
2	14995	504949	1
2	14996	504981	1
2	14997	505013	1
2	14998	505045	1
2	14999	505077	1
2	15000	505110	1
2	15001	505142	1
2	15002	505174	1
2	15003	505207	1
2	15004	505238	1
2	15005	505269	1
2	15006	505317	1
2	15007	505349	1
2	15008	505381	1
2	15009	505413	1
2	15010	505445	1
2	15011	505477	1
2	15012	505509	1
2	15013	505541	1
2	15014	505573	1
2	15015	505606	1
2	15016	505637	1
2	15017	505669	1
2	15018	505717	1
2	15019	505749	1
2	15020	505782	1
2	15021	505813	1
2	15022	505846	1
2	15023	505878	1
2	15024	505909	1
2	15025	505941	1
2	15026	505974	1
2	15027	506005	1
2	15028	506038	1
2	15029	506085	1
2	15030	506117	1
2	15031	506150	1
2	15032	506183	1
2	15033	506214	1
2	15034	506245	1
2	15035	506278	1
2	15036	506309	1
2	15037	506341	1
2	15038	506374	1
2	15039	506405	1
2	15040	506437	1
2	15041	506486	1
2	15042	506517	1
2	15043	506549	1
2	15044	506581	1
2	15045	506613	1
2	15046	506646	1
2	15047	506678	1
2	15048	506709	1
2	15049	506741	1
2	15050	506773	1
2	15051	506805	1
2	15052	506853	1
2	15053	506885	1
2	15054	506917	1
2	15055	506950	1
2	15056	506982	1
2	15057	507013	1
2	15058	507045	1
2	15059	507078	1
2	15060	507110	1
2	15061	507141	1
2	15062	507175	1
2	15063	507221	1
2	15064	507253	1
2	15065	507285	1
2	15066	507318	1
2	15067	507349	1
2	15068	507381	1
2	15069	507413	1
2	15070	507445	1
2	15071	507477	1
2	15072	507509	1
2	15073	507541	1
2	15074	507573	1
2	15075	507621	1
2	15076	507653	1
2	15077	507686	1
2	15078	507717	1
2	15079	507749	1
2	15080	507781	1
2	15081	507813	1
2	15082	507846	1
2	15083	507877	1
2	15084	507909	1
2	15085	507941	1
2	15086	507989	1
2	15087	508021	1
2	15088	508053	1
2	15089	508085	1
2	15090	508117	1
2	15091	508149	1
2	15092	508181	1
2	15093	508213	1
2	15094	508245	1
2	15095	508277	1
2	15096	508309	1
2	15097	508341	1
2	15098	508389	1
2	15099	508421	1
2	15100	508453	1
2	15101	508485	1
2	15102	508517	1
2	15103	508549	1
2	15104	508581	1
2	15105	508614	1
2	15106	508645	1
2	15107	508677	1
2	15108	508709	1
2	15109	508757	1
2	15110	508789	1
2	15111	508821	1
2	15112	508854	1
2	15113	508885	1
2	15114	508917	1
2	15115	508950	1
2	15116	508981	1
2	15117	509013	1
2	15118	509046	1
2	15119	509077	1
2	15120	509109	1
2	15121	509157	1
2	15122	509189	1
2	15123	509221	1
2	15124	509253	1
2	15125	509285	1
2	15126	509317	1
2	15127	509349	1
2	15128	509381	1
2	15129	509413	1
2	15130	509445	1
2	15131	509478	1
2	15132	509525	1
2	15133	509557	1
2	15134	509589	1
2	15135	509621	1
2	15136	509653	1
2	15137	509685	1
2	15138	509717	1
0	14104	509740	1
2	15139	509749	1
0	14105	509755	1
2	15140	509781	1
0	14106	509788	1
2	15141	509813	1
0	14107	509822	1
0	14108	509855	1
2	15142	509845	1
0	14109	509889	1
2	15143	509893	1
0	14110	509922	1
2	15144	509926	1
0	14111	509955	1
2	15145	509957	1
2	15146	509989	1
0	14112	509989	1
2	15147	510021	1
0	14113	510022	1
2	15148	510053	1
0	14114	510055	1
2	15149	510085	1
0	14115	510088	1
2	15150	510117	1
0	14116	510122	1
2	15151	510149	1
0	14117	510155	1
2	15152	510181	1
0	14118	510189	1
2	15153	510213	1
0	14119	510225	1
0	14120	510257	1
2	15154	510246	1
0	14121	510289	1
2	15155	510294	1
0	14122	510322	1
2	15156	510325	1
0	14123	510355	1
2	15157	510357	1
2	15158	510389	1
0	14124	510389	1
2	15159	510421	1
0	14125	510422	1
2	15160	510453	1
0	14126	510456	1
2	15161	510485	1
0	14127	510489	1
2	15162	510517	1
0	14128	510522	1
2	15163	510549	1
0	14129	510555	1
2	15164	510581	1
0	14130	510589	1
0	14131	510623	1
2	15165	510613	1
0	14132	510656	1
2	15166	510661	1
0	14133	510689	1
2	15167	510695	1
0	14134	510725	1
2	15168	510727	1
0	14135	510756	1
2	15169	510758	1
2	15170	510789	1
0	14136	510789	1
2	15171	510821	1
0	14137	510823	1
2	15172	510853	1
0	14138	510856	1
2	15173	510885	1
0	14139	510889	1
2	15174	510917	1
0	14140	510923	1
2	15175	510949	1
0	14141	510958	1
2	15176	510981	1
0	14142	510989	1
0	14143	511023	1
2	15177	511013	1
0	14144	511056	1
2	15178	511061	1
0	14145	511089	1
2	15179	511093	1
0	14146	511122	1
2	15180	511125	1
2	15181	511157	1
0	14147	511156	1
2	15182	511190	1
0	14148	511190	1
2	15183	511221	1
0	14149	511223	1
2	15184	511253	1
0	14150	511256	1
2	15185	511285	1
0	14151	511289	1
2	15186	511317	1
0	14152	511322	1
2	15187	511349	1
0	14153	511356	1
0	14154	511390	1
2	15188	511382	1
0	14155	511423	1
2	15189	511429	1
0	14156	511456	1
2	15190	511461	1
0	14157	511489	1
2	15191	511493	1
0	14158	511523	1
2	15192	511525	1
2	15193	511558	1
0	14159	511557	1
2	15194	511590	1
0	14160	511590	1
2	15195	511622	1
0	14161	511624	1
2	15196	511653	1
0	14162	511656	1
2	15197	511685	1
0	14163	511689	1
2	15198	511717	1
0	14164	511723	1
2	15199	511749	1
0	14165	511756	1
0	14166	511789	1
2	15200	511781	1
0	14167	511823	1
2	15201	511829	1
0	14168	511857	1
2	15202	511861	1
0	14169	511890	1
2	15203	511894	1
0	14170	511923	1
2	15204	511925	1
2	15205	511957	1
0	14171	511956	1
2	15206	511990	1
0	14172	511990	1
2	15207	512021	1
0	14173	512023	1
2	15208	512053	1
0	14174	512056	1
2	15209	512085	1
0	14175	512090	1
2	15210	512117	1
0	14176	512123	1
0	14177	512157	1
2	15211	512149	1
0	14178	512190	1
2	15212	512197	1
0	14179	512224	1
2	15213	512229	1
0	14180	512257	1
2	15214	512261	1
0	14181	512290	1
2	15215	512293	1
0	14182	512323	1
2	15216	512325	1
2	15217	512358	1
0	14183	512357	1
2	15218	512389	1
0	14184	512390	1
2	15219	512421	1
0	14185	512423	1
2	15220	512453	1
0	14186	512457	1
2	15221	512485	1
0	14187	512490	1
0	14188	512524	1
2	15222	512517	1
0	14189	512557	1
2	15223	512565	1
0	14190	512590	1
2	15224	512597	1
0	14191	512623	1
2	15225	512629	1
0	14192	512657	1
2	15226	512661	1
0	14193	512690	1
2	15227	512694	1
0	14194	512724	1
2	15228	512726	1
2	15229	512757	1
0	14195	512757	1
2	15230	512789	1
0	14196	512790	1
2	15231	512821	1
0	14197	512824	1
2	15232	512854	1
0	14198	512858	1
2	15233	512886	1
0	14199	512891	1
0	14200	512926	1
2	15234	512918	1
0	14201	512961	1
2	15235	512966	1
0	14202	512992	1
2	15236	512998	1
0	14203	513025	1
2	15237	513030	1
0	14204	513057	1
2	15238	513061	1
0	14205	513090	1
2	15239	513094	1
0	14206	513124	1
2	15240	513126	1
2	15241	513158	1
0	14207	513157	1
2	15242	513189	1
0	14208	513191	1
2	15243	513221	1
0	14209	513224	1
2	15244	513253	1
0	14210	513257	1
0	14211	513291	1
2	15245	513285	1
0	14212	513324	1
2	15246	513333	1
0	14213	513358	1
2	15247	513366	1
0	14214	513392	1
2	15248	513398	1
0	14215	513426	1
2	15249	513430	1
0	14216	513461	1
2	15250	513463	1
0	14217	513492	1
2	15251	513494	1
2	15252	513526	1
0	14218	513524	1
2	15253	513558	1
0	14219	513558	1
2	15254	513589	1
0	14220	513591	1
2	15255	513622	1
0	14221	513624	1
2	15256	513654	1
0	14222	513658	1
0	14223	513692	1
2	15257	513686	1
0	14224	513726	1
2	15258	513734	1
0	14225	513761	1
2	15259	513766	1
0	14226	513792	1
2	15260	513798	1
0	14227	513826	1
2	15261	513830	1
0	14228	513861	1
2	15262	513862	1
0	14229	513893	1
2	15263	513894	1
2	15264	513926	1
0	14230	513925	1
2	15265	513958	1
0	14231	513959	1
2	15266	513989	1
0	14232	513991	1
2	15267	514022	1
0	14233	514025	1
0	14234	514058	1
2	15268	514053	1
0	14235	514091	1
2	15269	514101	1
0	14236	514124	1
2	15270	514133	1
0	14237	514158	1
2	15271	514165	1
0	14238	514191	1
2	15272	514198	1
0	14239	514226	1
2	15273	514230	1
0	14240	514258	1
2	15274	514262	1
0	14241	514292	1
2	15275	514294	1
2	15276	514326	1
0	14242	514325	1
2	15277	514358	1
0	14243	514358	1
2	15278	514389	1
0	14244	514391	1
2	15279	514421	1
0	14245	514424	1
0	14246	514458	1
2	15280	514453	1
0	14247	514492	1
2	15281	514501	1
0	14248	514525	1
2	15282	514535	1
0	14249	514561	1
2	15283	514566	1
0	14250	514592	1
2	15284	514598	1
0	14251	514625	1
2	15285	514629	1
0	14252	514659	1
2	15286	514662	1
0	14253	514691	1
2	15287	514694	1
2	15288	514726	1
0	14254	514725	1
2	15289	514758	1
0	14255	514759	1
2	15290	514789	1
0	14256	514791	1
0	14257	514825	1
2	15291	514821	1
0	14258	514858	1
2	15292	514869	1
0	14259	514892	1
2	15293	514901	1
0	14260	514925	1
2	15294	514934	1
0	14261	514960	1
2	15295	514966	1
0	14262	514994	1
2	15296	514998	1
0	14263	515028	1
2	15297	515031	1
0	14264	515060	1
2	15298	515062	1
2	15299	515094	1
0	14265	515092	1
2	15300	515128	1
0	14266	515128	1
2	15301	515158	1
0	14267	515159	1
0	14268	515192	1
2	15302	515189	1
0	14269	515225	1
2	15303	515237	1
0	14270	515258	1
2	15304	515270	1
0	14271	515293	1
2	15305	515302	1
0	14272	515326	1
2	15306	515333	1
0	14273	515358	1
2	15307	515365	1
0	14274	515392	1
2	15308	515397	1
0	14275	515425	1
2	15309	515429	1
0	14276	515458	1
2	15310	515461	1
0	14277	515492	1
2	15311	515494	1
2	15312	515526	1
0	14278	515525	1
2	15313	515558	1
0	14279	515559	1
0	14280	515593	1
2	15314	515590	1
0	14281	515627	1
2	15315	515638	1
0	14282	515659	1
2	15316	515669	1
0	14283	515692	1
2	15317	515701	1
0	14284	515726	1
2	15318	515733	1
0	14285	515759	1
2	15319	515765	1
0	14286	515793	1
2	15320	515798	1
0	14287	515826	1
2	15321	515829	1
0	14288	515859	1
2	15322	515861	1
0	14289	515893	1
2	15323	515894	1
2	15324	515926	1
0	14290	515926	1
0	14291	515959	1
2	15325	515957	1
0	14292	515993	1
2	15326	516005	1
0	14293	516026	1
2	15327	516037	1
0	14294	516059	1
2	15328	516070	1
0	14295	516093	1
2	15329	516102	1
0	14296	516126	1
2	15330	516133	1
0	14297	516160	1
2	15331	516165	1
0	14298	516193	1
2	15332	516197	1
0	14299	516226	1
2	15333	516229	1
0	14300	516259	1
2	15334	516262	1
2	15335	516294	1
0	14301	516293	1
2	15336	516326	1
0	14302	516327	1
0	14303	516363	1
2	15337	516359	1
0	14304	516394	1
2	15338	516406	1
0	14305	516427	1
2	15339	516438	1
0	14306	516460	1
2	15340	516469	1
0	14307	516492	1
2	15341	516501	1
0	14308	516526	1
2	15342	516533	1
0	14309	516559	1
2	15343	516565	1
0	14310	516593	1
2	15344	516597	1
0	14311	516626	1
2	15345	516629	1
0	14312	516659	1
2	15346	516661	1
2	15347	516693	1
0	14313	516693	1
0	14314	516726	1
2	15348	516726	1
0	14315	516760	1
2	15349	516773	1
0	14316	516794	1
2	15350	516806	1
