frame,cell_0_derivative,cell_1_derivative,cell_2_derivative,cell_4_derivative
12436,0.0015794739463134144,0.0,-4.028920313450292e-05,-3.092059345889686e-05
12437,0.0007496506346094112,-5e-324,-4.01781015848101e-05,-3.0754119419296524e-05
12438,0.0001011133131099129,-5e-324,-4.007057189129269e-05,-3.05858141946844e-05
12439,-0.00035991729139628337,0.0,-3.99671435281513e-05,-3.0414472294141605e-05
12440,-0.0006551791825027964,5e-324,-3.9867860152063145e-05,-3.0238868648427633e-05
12441,-0.0008189598635969242,5e-324,-3.97718765176424e-05,-3.0058038987453364e-05
12442,-0.0008878856275874591,0.0,-3.967694569471589e-05,-2.98717233107983e-05
12443,-0.0008949582157667946,-5e-324,-3.95788324708754e-05,-2.968099650115224e-05
12444,-0.0008667422462339536,-5e-324,-3.947073570568019e-05,-2.948908412701238e-05
12445,-0.0008226736019679715,0.0,-3.934286705417796e-05,-2.9302314954994524e-05
12446,-0.0007756342128325544,5e-324,-3.918241455455433e-05,-2.9131089366495923e-05
12447,-0.0007331503788022276,5e-324,-3.897421066114369e-05,-2.8990641470555932e-05
12448,-0.0006987752369537747,0.0,-3.8702511369524684e-05,-2.8901243359111088e-05
12449,-0.0006733875331090822,-5e-324,-3.835435174174423e-05,-2.8887351494252117e-05
12450,-0.0006562697226958902,-5e-324,-3.7924936218744834e-05,-2.897504825174861e-05
12451,-0.0006459191896871497,0.0,-3.742539831718718e-05,-2.918702304567037e-05
12452,-0.0006406027506591361,5e-324,-3.68929592841679e-05,-2.9534324562271487e-05
12453,-0.0006386943829573277,5e-324,-3.640295647158384e-05,-3.0004278841569768e-05
12454,-0.0006388471637328585,0.0,-3.608132757030626e-05,-3.0544409843527576e-05
12455,-0.0006400496156925284,-5e-324,-3.611487584251165e-05,-3.1043037489917116e-05
12456,-0.0006416094423332686,-5e-324,-3.675504446130212e-05,-3.130857961357314e-05
12457,-0.0006430978853740332,0.0,-3.830910167131746e-05,-3.105153504293773e-05
12458,-0.0006442781755722216,5e-324,-4.11107153922962e-05,-2.9875685653945466e-05
12459,-0.000645033217683666,5e-324,-4.5460331618696684e-05,-2.7288096516060213e-05
12460,-0.0006453014051855943,0.0,-5.152541218872951e-05,-2.2740665201634487e-05
12461,-0.0006450254272874489,-5e-324,-5.9192378423547284e-05,-1.5718609527756028e-05
12462,-0.0006441169104451361,-5e-324,-6.786722970212981e-05,-5.892316161743016e-06
12463,-0.0006424393385275895,0.0,-7.623178973414739e-05,6.653146084357846e-06
12464,-0.0006398124103463854,5e-324,-8.197891391418556e-05,2.110384545149068e-05
12465,-0.0006360422130410881,5e-324,-8.157393726032983e-05,3.5526031901223117e-05
12466,-0.0006309825962084736,0.0,-7.012144876958511e-05,4.643130768330894e-05
12467,-0.0006246330668439604,-5e-324,-4.1454770824048484e-05,4.836803815857181e-05
12468,-0.0006172763732429365,-5e-324,1.139375549415525e-05,3.365936117828358e-05
12469,-0.0006096535517041146,0.0,9.514834908944288e-05,-7.530246793118443e-06
12470,-0.0006031643674980214,5e-324,0.00021446115118303397,-8.655071585666856e-05
12471,-0.0006000657304597867,5e-324,0.00036911000578054853,-0.0002147343631200057
12472,-0.0006036192282168895,0.0,0.0005501166956470554,-0.00040063114011642045
12473,-0.0006181118118485096,-5e-324,0.0007348561356659566,-0.0006456868425977354
12474,-0.0006486429899112411,-5e-324,0.0008815288659391064,-0.0009381560401690052
12475,-0.000700542271632798,0.0,0.0009375491606541438,-0.0012453018017305017
12476,-0.0007782601416600476,5e-324,0.0008767595671132639,-0.0015043921621060174
12477,-0.0008835769319429643,5e-324,0.0007253257303557852,-0.0016137070732645496
12478,-0.0010130137230214276,0.0,0.0005356076890022238,-0.0014257470590729158
12479,-0.0011544294412610956,-5e-324,0.00034891391893436194,-0.0007460696740915814
12480,-0.001282972998974563,-5e-324,0.00018725234398047144,0.0006574197315415359
12481,-0.0013568521659613753,0.0,5.906188066739232e-05,0.003028536770116229
12482,-0.0013137981129122678,5e-324,-3.5650786994731454e-05,0.006573104091618196
12483,-0.0010696454028602531,5e-324,-0.00010112797278006083,0.011378318123920974
12484,-0.0005210801380634011,0.0,-0.00014269968518346166,0.017295802039737605
12485,0.00044474526845367235,-5e-324,-0.00016455750295284524,0.023787408768071783
12486,0.0019305200140938839,-5e-324,-0.00016832618373857286,0.02982478620822391
12487,0.003995648328609658,0.0,-0.0001523196653783511,0.03407176568730065
12488,0.006606881242839091,5e-324,-0.00011144062786561451,0.03539285750894547
12489,0.009571575051384007,5e-324,-3.7780207615453754e-05,0.0333723151214195
12490,0.012481365922586085,0.0,7.792576942176194e-05,0.02853044578869357
12491,0.014754774166608753,-5e-324,0.00024374998945814533,0.022094358299515005
12492,0.01583097261847677,-5e-324,0.0004626758393967978,0.015416667429662217
12493,0.015408525676656626,0.0,0.0007271489865577178,0.009470326442029942
12494,0.013582777084471198,5e-324,0.0010120699036188056,0.004726659655806653
12495,0.01081787088054642,5e-324,0.001266587772786744,0.001281837484466919
12496,0.007738327395879541,0.0,0.0014189383174574507,-0.0009898272131639296
12497,0.004861345533818895,-5e-324,0.001419577562156868,-0.002321302582587892
12498,0.002474259882032981,-5e-324,0.0012946897945077078,-0.00297475165133515
12499,0.0006726625620399052,0.0,0.0011396555774624423,-0.0031936159093727268
12500,-0.0005633177127687405,5e-324,0.001060525706398835,-0.0031771046306144912
12501,-0.0013099381115481146,5e-324,0.0011326404319233416,-0.003069571034442442
12502,-0.0016582807942484568,0.0,0.001391537347061253,-0.002958455465792875
12503,-0.0016884004673000108,-5e-324,0.001830029723821465,-0.0028761241141376237
12504,-0.0014566330027162566,-5e-324,0.00238989325003848,-0.002802723302834348
12505,-0.0009936626777717894,0.0,0.0029531170309713417,-0.002668947895264173
12506,-0.00031154334366334524,5e-324,0.0033550623285536277,-0.0023593257977015114
12507,0.0005814410108524459,5e-324,0.003445742362824196,-0.0017182239296912594
12508,0.0016587113591614022,0.0,0.0031759318228080716,-0.0005622414292436595
12509,0.002846753992533424,-5e-324,0.0026288031944460832,0.0012961392398531113
12510,0.003991239174111816,-5e-324,0.0019590271587212327,0.004008051026906961
12511,0.00484491933245268,0.0,0.0013043249430418624,0.007625439054089356
12512,0.005148150709661237,5e-324,0.00074594163259558,0.012012052927977745
12513,0.004797828686810668,5e-324,0.0003158931179130797,0.016750920875517883
12514,0.003933204228423692,0.0,1.4658928640026714e-05,0.02116297544692136
12515,0.0028287505384582134,-5e-324,-0.00017479391979971504,0.024544228696236847
12516,0.0017290912472158748,-5e-324,-0.00027690024628223425,0.026458214239843125
12517,0.0007798972749468724,0.0,-0.00031690879712620995,0.026808429690005853
12518,4.155819805207184e-05,5e-324,-0.0003171280554401523,0.025708256476135616
12519,-0.0004808295567754195,5e-324,-0.000295244000256982,0.023344533143101198
12520,-0.0008134459827202623,0.0,-0.00026401011659223095,0.01992773385835772
12521,-0.0009962597352275449,-5e-324,-0.00023173825831469125,0.015742358366243825
12522,-0.0010715010408630654,-5e-324,-0.000203166682143964,0.011229284896119907
12523,-0.0010769804047073839,0.0,-0.00018042019318790375,0.006928661132732328
12524,-0.001042985564506771,5e-324,-0.00016389231773479562,0.003275149312793546
12525,-0.0009915748804724123,5e-324,-0.0001529658715365631,0.00046895606845226423
12526,-0.0009372914895067197,0.0,-0.0001465473540715051,-0.00148976266172135
12527,-0.0008885676238107321,-5e-324,-0.00014342657600711212,-0.002714735454789785
12528,-0.0008493221946019869,-5e-324,-0.0001424913000786232,-0.0033674274124774195
12529,-0.0008204507684924645,0.0,-0.00014283284172163235,-0.00361403206357358
12530,-0.0008010559231534931,5e-324,-0.00014377716019597225,-0.003601041311344755
12531,-0.000789368741591745,5e-324,-0.00014487055069466875,-0.0034443746981603907
12532,-0.0007833756777964052,0.0,-0.0001458421399085641,-0.0032274704330895743
12533,-0.0007811982331806799,-5e-324,-0.0001465585840074793,-0.003004591043738458
12534,-0.0007812848849790832,-5e-324,-0.00014698053593864557,-0.0028065702158148187
12535,-0.0007824733657695315,0.0,-0.00014712593752710945,-0.0026471385411459547
12536,-0.0007839728488320263,5e-324,-0.00014704201694597935,-0.002528720091086678
12537,-0.0007853042120987697,5e-324,-0.00014678586300172908,-0.0024471578077165934
12538,-0.0007862251300407852,0.0,-0.00014641235335602354,-0.0023952116824447756
12539,-0.0007866568305101573,-5e-324,-0.00014596777256337123,-0.0023649081940947947
12540,-0.0007866216083790567,-5e-324,-0.00014548743514303242,-0.002348938683898072
12541,-0.0007861946817075971,0.0,-0.0001449958437073698,-0.0023413437519996805
12542,-0.0007854704483063468,5e-324,-0.00014450822839869037,-0.0023377107254474727
12543,-0.0007845412409163144,5e-324,-0.00014403264376146308,-0.0023350752058625135
12544,-0.0007834858504035536,0.0,-0.00014357209232034734,-0.0023316721141959373
12545,-0.0007823649944920241,-5e-324,-0.000143126377646019,-0.0023266368982685637
12546,-0.0007812212377379391,-5e-324,-0.00014269355892533586,-0.002319719290888478
12547,-0.0007800813849884181,0.0,-0.0001422709899295549,-0.0023110424504581006
12548,-0.0007789599219278909,5e-324,-0.00014185598875732924,-0.0023009195546861427
12549,-0.0007778625729291111,5e-324,-0.0001414462134152472,-0.0022897268104952184
12550,-0.000776789446031878,0.0,-0.0001410398241021224,-0.002277824730458733
12551,-0.0007757375271707501,-5e-324,-0.00014063550557664312,-0.0022655166852249
12552,-0.0007747024794200197,-5e-324,-0.0001402324090655771,-0.0022530336455002242
12553,-0.0007736798161116498,0.0,-0.0001398300574564082,-0.002240535462882831
12554,-0.0007726655699987761,5e-324,-0.00013942824291637845,-0.0022281211291447778
12555,-0.0007716565937341269,5e-324,-0.00013902693407712857,-0.0022158426253245933
12556,-0.0007706506160145565,0.0,-0.00013862620098022138,-0.0022037188971995025
12557,-0.0007696461550020794,-5e-324,-0.000138226159930685,-0.002191748023947393
12558,-0.0007686423644079898,-5e-324,-0.00013782693677226454,-0.0021799167530611174
12559,-0.0007676388629891395,0.0,-0.00013742864528718673,-0.0021682072976680344
12560,-0.0007666355777640188,5e-324,-0.00013703137686502803,-0.002156601706428063
12561,-0.0007656326158732574,5e-324,-0.00013663519779386762,-0.00214508430358884
12562,-0.0007646301694955726,0.0,-0.00013624015113249122,-0.0021336427336480224
12563,-0.0007636284518216518,-5e-324,-0.0001358462608657754,-0.0021222680936995864
12564,-0.0007626276588085235,-5e-324,-0.00013545353676523014,-0.0021109545432507204
12565,-0.0007616279503336321,0.0,-0.00013506197898726507,-0.0020996986773338944
12566,-0.0007606294446125261,5e-324,-0.00013467158190899609,-0.002088498852838183
12567,-0.0007596322207060746,5e-324,-0.0001342823370273985,-0.0020773545794242065
12568,-0.0007586363251639305,0.0,-0.00013389423495118596,-0.002066266027960617
12569,-0.0007576417800675417,-5e-324,-0.0001335072666233672,-0.002055233669992107
12570,-0.0007566485907661846,-5e-324,-0.00013312142395417725,-0.0020442580381178077
12571,-0.0007556567524028557,0.0,-0.00013273670004258775,-0.00203333958544083
12572,-0.0007546662548972849,5e-324,-0.00013235308914050226,-0.0020224786187069133
12573,-0.0007536770864042808,5e-324,-0.00013197058647893695,-0.0020116752811873417
12574,-0.0007526892354648984,0.0,-0.0001315891880410286,-0.0020009295653832804
12575,-0.0007517026921450842,-5e-324,-0.0001312088903355907,-0.001990241340520782
12576,-0.0007507174484628898,-5e-324,-0.00013082969020109664,-0.0019796103845338697
12577,-0.0007497334983619375,0.0,-0.0001304515846524898,-0.00196903641423396
12578,-0.0007487508374417473,5e-324,-0.0001300745707721665,-0.0019585191104194433
12579,-0.0007477694625859233,5e-324,-0.00012969864563998346,-0.001948058136809705
12580,-0.0007467893715865648,0.0,-0.00012932380629506607,-0.0019376531530149732
12581,-0.0007458105628143086,-5e-324,-0.00012895004972123675,-0.0019273038224582595
12582,-0.0007448330349606458,-5e-324,-0.00012857737284940884,-0.0019170098164373872
12583,-0.0007438567868490731,0.0,-0.00012820577257142973,-0.0019067708155036667
12584,-0.0007428818173107476,5e-324,-0.00012783524576158445,-0.0018965865091720158
12585,-0.000741908125108659,5e-324,-0.0001274657893027692,-0.0018864565947590561
12586,-0.0007409357088943302,0.0,-0.00012709740011433018,-0.001876380775913622
12587,-0.0007399645671837263,-5e-324,-0.0001267300751782649,-0.0018663587612088306
12588,-0.0007389946983439311,-5e-324,-0.0001263638115587204,-0.001856390263009322
12589,-0.0007380261005814903,0.0,-0.00012599860640861993,-0.0018464749967099792
12590,-0.00073705877193464,5e-324,-0.00012563445695679826,-0.0018366126803659455
12591,-0.0007360927102736392,5e-324,-0.0001252713604719055,-0.0018268030346761943
12592,-0.0007351279133156474,0.0,-0.00012490931420612583,-0.0018170457832425435
12593,-0.0007341643786745733,-5e-324,-0.00012454831533192934,-0.001807340652982825
12594,-0.0007332021039603287,-5e-324,-0.00012418836089262558,-0.0017976873745306765
12595,-0.0007322410869532447,0.0,-0.00012382944778557836,-0.0017880856823946911
12596,-0.0007312813258729678,5e-324,-0.00012347157278395915,-0.0017785353145806648
12597,-0.0007303228197559353,5e-324,-0.00012311473258703326,-0.0017690360113132853
12598,-0.0007293655689392109,0.0,-0.0001227589238794874,-0.0017595875124404858
12599,-0.0007284095756209252,-5e-324,-0.00012240414338236805,-0.0017501895531028544
12600,-0.0007274548444217155,-5e-324,-0.00012205038788559025,-0.001740841857336195
12601,-0.0007265013828147149,0.0,-0.00012169765425967122,-0.0017315441295119305
12602,-0.0007255492012104847,5e-324,-0.00012134593944881228,-0.0017222960439641777
12603,-0.0007245983123993494,5e-324,-0.00012099524044884707,-0.0017130972338683659
12604,-0.0007236487299679961,0.0,-0.00012064555427302587,-0.0017039472814753265
12605,-0.0007227004652445856,-5e-324,-0.00012029687790905685,-0.0016948457131703565
12606,-0.0007217535223259519,-5e-324,-0.00011994920827270578,-0.0016857920044544006
12607,-0.0007208078908467197,0.0,-0.00011960254216974303,-0.0016767856016484117
12608,-0.0007198635364205064,5e-324,-0.00011925687628872028,-0.0016678259685559138
12609,-0.0007189203891924123,5e-324,-0.00011891220725927798,-0.0016589126669058762
12610,-0.0007179783317604604,0.0,-0.00011856853181805432,-0.0016500454783243135
12611,-0.0007170371888820526,-5e-324,-0.00011822584711632805,-0.001641224571760913
12612,-0.0007160967229105086,-5e-324,-0.00011788415117774953,-0.0016324507124297893
12613,-0.0007151566406948806,0.0,-0.00011754344347675999,-0.00162372549507106
12614,-0.0007142166195202027,5e-324,-0.00011720372556709574,-0.0016150515645514396
12615,-0.0007132763611716886,5e-324,-0.0001168650016455941,-0.0016064327600349149
12616,-0.0007123356837062111,0.0,-0.00011652727888125658,-0.0015978740860190799
12617,-0.0007113946591028597,-5e-324,-0.00011619056726862309,-0.0015893813774660037
12618,-0.0007104538004282235,-5e-324,-0.00011585487868277788,-0.0015809604933090804
12619,-0.0007095142930690912,0.0,-0.0001155202247369938,-0.00157261585327384
12620,-0.0007085782494872239,5e-324,-0.0001151866130037621,-0.0015643481429165607
12621,-0.0007076489446598,5e-324,-0.00011485404119437881,-0.0015561510722894023
12622,-0.0007067309594607218,0.0,-0.00011452248905713391,-0.0015480072108189358
12623,-0.0007058301228528574,-5e-324,-0.00011419190811223084,-0.001539883163435174
12624,-0.0007049531044718282,-5e-324,-0.00011386220996172092,-0.0015317247268827883
12625,-0.0007041064742017156,0.0,-0.00011353325485632948,-0.001523453185847956
12626,-0.0007032950266300242,5e-324,-0.0001132048434973193,-0.0015149645682159263
12627,-0.0007025191834967304,5e-324,-0.00011287671667314231,-0.0015061344295277945
12628,-0.0007017713601452646,0.0,-0.00011254856914343775,-0.001496831469847748
12629,-0.0007010313413936542,-5e-324,-0.00011222008590417581,-0.001486943809619723
12630,-0.0007002609893412837,-5e-324,-0.00011189101010308788,-0.0014764217682773917
12631,-0.0006993990281927154,0.0,-0.00011156125167715442,-0.0014653400874900524
12632,-0.0006983572340886202,5e-324,-0.00011123104322515592,-0.0014539801967903276
12633,-0.0006970200891843747,5e-324,-0.0001109011434222637,-0.0014429287373743938
12634,-0.0006952507810977782,0.0,-0.00011057307699233188,-0.0014331815582463436
12635,-0.0006929072150436699,-5e-324,-0.00011024938251104344,-0.0014262323617845185
12636,-0.0006898722368687826,-5e-324,-0.00010993381421773446,-0.0014241120884557201
12637,-0.0006861022057776944,0.0,-0.00010963141171786706,-0.0014293297063966426
12638,-0.0006816969435957665,5e-324,-0.00010934831398920486,-0.0014446491678811735
12639,-0.0006769913429824914,5e-324,-0.00010909115637710437,-0.001472624384038168
12640,-0.0006726638880697466,0.0,-0.0001088658602282147,-0.0015148097018994333
12641,-0.0006698494035787261,-5e-324,-0.00010867561853256796,-0.0015705755021713785
12642,-0.0006702320806680762,-5e-324,-0.0001085179173180989,-0.0016354975508307001
12643,-0.0006760802754078865,0.0,-0.00010838053718342788,-0.0016993668674765705
12644,-0.0006901676188578731,5e-324,-0.00010823668198582659,-0.0017439967379609955
12645,-0.0007155077904383855,5e-324,-0.00010803971226024806,-0.0017411953505117594
12646,-0.0007548168742477213,0.0,-0.00010771844249563706,-0.0016515298585977334
12647,-0.0008096138334537928,-5e-324,-0.00010717459897038178,-0.0014248208783304017
12648,-0.0008788852351242493,-5e-324,-0.00010628479968284588,-0.0010036446135611166
12649,-0.0009572864776661305,0.0,-0.00010491022711939246,-0.00033142105558106594
12650,-0.001032941866506154,5e-324,-0.00010291785760367655,0.0006331719124626212
12651,-0.0010850535895448044,5e-324,-0.00010021742573469022,0.001893849270409198
12652,-0.0010817456301325246,0.0,-9.681785714808766e-05,0.0033854518663584132
12653,-0.0009788556305829754,-5e-324,-9.290519191786778e-05,0.004934150146876037
12654,-0.0007207333493378654,-5e-324,-8.894043769329396e-05,0.006220212109604717
12655,-0.00024447211001432656,0.0,-8.576969407681628e-05,0.006831405006181401
12656,0.000510681874653085,5e-324,-8.472972758166719e-05,0.006500843033246051
12657,0.0015868452904166386,5e-324,-8.771969911266358e-05,0.0053285710347831805
12658,0.0029822270757102753,0.0,-9.719430491468561e-05,0.0036880087113370097
12659,0.0046161104392732355,-5e-324,-0.00011601654218011681,0.0019543013405616816
12660,0.006296293997346436,-5e-324,-0.00014709249127499435,0.00036870409434586193
12661,0.007737935242936755,0.0,-0.0001927007509747239,-0.0009449464942236085
12662,0.008670459644537498,5e-324,-0.000253432735044426,-0.0019302962966151749
12663,0.008960822986338046,5e-324,-0.00032668683210437116,-0.0025563027926900905
12664,0.008646909309199202,0.0,-0.0004047216927708791,-0.0027853537391278604
12665,0.007886047366594706,-5e-324,-0.00047238516508986417,-0.0025532066463656578
12666,0.0068854240448753545,-5e-324,-0.000504808207782842,-0.0017623018975045923
12667,0.0058442182124344155,0.0,-0.00046559522636978323,-0.0002906523708474662
12668,0.004911360789077834,5e-324,-0.00030635089560743234,0.001980655494071837
12669,0.004161320562433013,5e-324,3.126255682051743e-05,0.0051178213736088884
12670,0.0035892319984386356,0.0,0.0006093937543487846,0.009059484644511229
12671,0.0031257436436897823,-5e-324,0.0014819947503797656,0.013515733954668818
12672,0.002670919396304039,-5e-324,0.0026751078168887887,0.01785588918879899
12673,0.0021451319690674042,0.0,0.0041580092136149285,0.021109428682157372
12674,0.0015372334025003376,5e-324,0.005804831392918396,0.022286224773490515
12675,0.0009062311950442936,5e-324,0.007359958109760513,0.020942332438098954
12676,0.00033040477030721327,0.0,0.008463963375700052,0.01750951664028827
12677,-0.00013929107623045223,-5e-324,0.0087926047220801,0.013015804575753243
12678,-0.00048705401167425943,-5e-324,0.00823644156952881,0.008471970296303366
12679,-0.0007205152966928141,0.0,0.006967226934184695,0.00451223823515029
12680,-0.0008592465135093263,5e-324,0.005333232996952847,0.0014090593677364427
12681,-0.0009267972510643707,5e-324,0.0036790389178109895,-0.0008018603358406762
12682,-0.0009457556002674394,0.0,0.002231800317545829,-0.002220593597742959
12683,-0.000935144391604692,-5e-324,0.00109351936972428,-0.0030088968661615145
12684,-0.0009094593807555951,-5e-324,0.0002791414225226524,-0.0033409324645848892
12685,-0.0008787450340088654,0.0,-0.00024656106705016334,-0.0033743386902775896
12686,-0.0008492342093990857,5e-324,-0.0005418441823864112,-0.003236442736932854
12687,-0.0008242139233535228,5e-324,-0.0006698819558741131,-0.0030207031145151886
12688,-0.0008048999422338721,0.0,-0.0006880859060516831,-0.002789289479497581
12689,-0.0007911988099466027,-5e-324,-0.00064296969107,-0.0025787116711936675
12690,-0.0007823052667382813,-5e-324,-0.0005687713195419164,-0.0024063798742700593
12691,-0.0007771283691714315,0.0,-0.0004883393242501172,-0.002276798999237495
12692,-0.0007745656131558087,5e-324,-0.00041515251654182517,-0.002186728860518683
12693,-0.0007736561504285699,5e-324,-0.00035569568960566733,-0.002129079215396734
12694,-0.0007736465360759226,0.0,-0.0003117132309822662,-0.0020955817855631276
12695,-0.0007739992530801931,-5e-324,-0.0002820925545673758,-0.0020784268015681673
12696,-0.0007743684323991973,-5e-324,-0.0002642898019981216,-0.0020711068819357914
12697,-0.0007745606838301944,0.0,-0.0002553108419385275,-0.0020687090322156765
12698,-0.0007744929490542951,5e-324,-0.00025231449337034806,-0.0020678620936592784
12699,-0.0007741543669499418,5e-324,-0.0002529257315963124,-0.002066500619514633
12700,-0.000773575479763533,0.0,-0.000255346376837412,-0.002063558894648432
12701,-0.000772805635920415,-5e-324,-0.00025833887198244143,-0.0020586673948433942
12702,-0.0007718979621994526,-5e-324,-0.0002611420228296052,-0.0020518913575449105
12703,-0.0007709005416708381,0.0,-0.00026336041023590495,-0.002043527758221919
12704,-0.0007698522095200833,5e-324,-0.00026485408626400475,-0.002033961864274847
12705,-0.0007687814680107374,5e-324,-0.00026564323985699134,-0.00202357601437797
12706,-0.0007677072724341372,0.0,-0.00026583394688649287,-0.0020126995423491723
12707,-0.000766640746188374,-5e-324,-0.00026556555637186063,-0.002001588189629311
12708,-0.0007655871791587554,-5e-324,-0.00026497711270222213,-0.001990422597561603
12709,-0.0007645479142239786,0.0,-0.0002641888189762187,-0.001979317558418181
12710,-0.0007635219186706843,5e-324,-0.00026329431137989134,-0.0019683359766197173
12711,-0.0007625069710817112,5e-324,-0.00026235995244511257,-0.0019575035611500424
12712,-0.0007615004779608636,0.0,-0.0002614281025566517,-0.0019468219495134553
12713,-0.0007604999791303024,-5e-324,-0.00026052215319147254,-0.0019362792015311658
12714,-0.0007595034181411275,-5e-324,-0.00025965185898015053,-0.0019258574287647767
12715,-0.0007585092534219129,0.0,-0.00025881811907713104,-0.0019155378146327728
12716,-0.0007575164753236274,5e-324,-0.0002580168117754522,-0.001905303516737955
12717,-0.0007565245789770136,5e-324,-0.00025724159036444316,-0.0018951410077392983
12718,-0.000755533526262453,0.0,-0.0002564857288055583,-0.0018850403722536768
12719,-0.0007545437139140354,-5e-324,-0.0002557431938078475,-0.0018749949862893467
12720,-0.0007535559494723509,-5e-324,-0.0002550091448552394,-0.001865000898100655
12721,-0.0007525714224881908,0.0,-0.0002542800504813786,-0.0018550561269885524
12722,-0.0007515916450717697,5e-324,-0.00025355357646390797,-0.0018451600108660982
12723,-0.0007506183239212039,5e-324,-0.00025282836266013464,-0.0018353126684144683
12724,-0.0007496531165697151,0.0,-0.00025210376799926493,-0.0018255145968648634
12725,-0.0007486972201393716,-5e-324,-0.0002513796319164041,-0.0018157663988289663
12726,-0.0007477507452188226,-5e-324,-0.00025065607680989366,-0.0018060686172099993
12727,-0.0007468118459948991,0.0,-0.0002499333597738712,-0.0017964216520807152
12728,-0.0007458756171571101,5e-324,-0.00024921177183420684,-0.0017868257340716287
12729,-0.0007449328356554652,5e-324,-0.0002484915777512253,-0.0017772809325971584
12730,-0.0007439687276480367,0.0,-0.00024777298768732803,-0.001767787182251901
12731,-0.0007429620812892113,-5e-324,-0.0002470561523743864,-0.0017583443157129786
12732,-0.0007418852012961441,-5e-324,-0.000246341174813286,-0.0017489520958226534
12733,-0.0007407053973509381,0.0,-0.000245628133205833,-0.0017396102429094173
12734,-0.0007393888847159191,5e-324,-0.00024491711119199733,-0.0017303184558028484
12735,-0.0007379080989365905,5e-324,-0.0002442082321553879,-0.0017210764265379597
12736,-0.0007362534065369353,0.0,-0.00024350169411653522,-0.0017118838495917554
12737,-0.0007344499192305509,-5e-324,-0.00024279780042833765,-0.0017027404268527557
12738,-0.0007325794515674611,-5e-324,-0.0002420969791248062,-0.001693645869563054
12739,-0.0007308064456378327,0.0,-0.0002413997805254947,-0.001684599898321426
12740,-0.0007294047736585707,5e-324,-0.00024070683898894107,-0.0016756022420139627
12741,-0.000728779621831821,5e-324,-0.00024001878130686105,-0.0016666526362930645
12742,-0.0007294751722984882,0.0,-0.00023933606235998495,-0.001657750822009918
12743,-0.0007321547514620441,-5e-324,-0.0002386587100879911,-0.0016488965438316572
12744,-0.0007375360312869006,-5e-324,-0.00023798596890407808,-0.0016400895491435197
12745,-0.0007462607193312598,0.0,-0.00023731584625212576,-0.001631329587257424
12746,-0.0007586774695750309,5e-324,-0.00023664459411647243,-0.0016226164088937733
12747,-0.0007745206362872459,5e-324,-0.0002359661986683359,-0.0016139497658836932
12748,-0.0007924787422739499,0.0,-0.00023527200832562656,-0.001605329411032197
12749,-0.0008096683523929338,-5e-324,-0.00023455070213283802,-0.001596755098087821
12750,-0.00082106467223797,-5e-324,-0.00023378888087104144,-0.0015882265817742658
12751,-0.0008189921329136984,0.0,-0.00023297264023426634,-0.0015797436178510704
12752,-0.0007928470398661513,5e-324,-0.00023209053711742422,-0.0015713059631815018
12753,-0.0007293069801368457,5e-324,-0.00023113835367788438,-0.0015629133757941172
12754,-0.0006133691879792735,0.0,-0.0002301259541760553,-0.001554565614931891
12755,-0.00043063517224040115,-5e-324,-0.00022908625997593302,-0.0015462624410866876
12756,-0.00017129336758248126,-5e-324,-0.00022808587465408814,-0.0015380036160203003
12757,0.0001637957962650205,0.0,-0.00022723611283395617,-0.0015297889027743317
12758,0.0005546917802711215,5e-324,-0.00022670208199314368,-0.0015216180656711376
12759,0.0009518078473843561,5e-324,-0.0002267060409341659,-0.0015134908703097194
12760,0.0012647535439771485,0.0,-0.00022751959857494897,-0.0015054070835580635
12761,0.0013819376377152137,-5e-324,-0.00022943763580969556,-0.001497366473543038
12762,0.0012500956431148458,-5e-324,-0.00023272552254412215,-0.0014893688096405677
12763,0.0009273441003153637,0.0,-0.00023753087869253509,-0.001481413862465475
12764,0.0005264769142783177,5e-324,-0.0002437526676117574,-0.0014735014038623206
12765,0.00013635018124891207,5e-324,-0.0002508649436883531,-0.0014656312068963007
12766,-0.000195317165974207,0.0,-0.00025770141940109625,-0.0014578030458456959
12767,-0.00044997419505865555,-5e-324,-0.00026222150501439834,-0.0014500166961941008
12768,-0.0006276989036722025,-5e-324,-0.00026129964704765807,-0.0014422719346238178
12769,-0.0007388656413576111,0.0,-0.0002506079086320584,-0.001434568539009251
12770,-0.0007981522762698923,5e-324,-0.00022469557820367636,-0.0014269062884103012
12771,-0.0008206466333759987,5e-324,-0.00017740557205771224,-0.001419284963066203
12772,-0.0008196372520256068,0.0,-0.00010279850289503234,-0.0014117043443896415
12773,-0.0008056326997770702,-5e-324,3.2299636409105492e-06,-0.0014041642149604239
12774,-0.0007861923030069162,-5e-324,0.00014047123637436765,-0.0013966643585193173
12775,-0.0007662285406238034,0.0,0.0003009720166734092,-0.0013892045599621095
12776,-0.0007485297870144514,5e-324,0.0004647113338895059,-0.001381784605333447
12777,-0.0007343347698194336,5e-324,0.0005947160817365293,-0.0013744042818207292
12778,-0.0007238584978003226,0.0,0.0006445133981078932,-0.0013670633777480568
12779,-0.0007167207134785025,-5e-324,0.0005911345277417462,-0.001359761682570071
12780,-0.0007122628800311226,-5e-324,0.00045807824804025565,-0.0013524989868660131
12781,-0.000709760930081571,0.0,0.0002921451979310957,-0.001345275082333841
12782,-0.0007085517730858193,5e-324,0.00013039413081460116,-0.0013380897617838727
