frame,cell_0_normalized,cell_1_normalized,cell_2_normalized,cell_4_normalized
3838,2.3212600059092505,5.710641067919523e-289,1.8472742536651792,1.9615979450352516
3839,2.341078904862448,5.634982837785826e-289,1.872563443476165,1.9511122033143669
3840,2.359734192252922,4.836417138665423e-289,1.8938690130942504,1.9406797431211424
3841,2.3754233967960285,3.745125685597248e-289,1.9100812677647951,1.9303012420422703
3842,2.3874574138383435,2.6384244014411145e-289,1.9215096497935666,1.9199774079735292
3843,2.396343577252478,1.6718131798932757e-289,1.9298763189529682,1.9097093875141926
3844,2.4035086207719734,9.12513122480915e-290,1.9380168599265046,1.8994991899408422
3845,2.410916479508906,3.6987639710216815e-290,1.9494336069780362,1.8893500728411232
3846,2.420699709547047,1.998215633842565e-291,1.9677912150900472,1.8792668080465094
3847,2.434780380377859,-1.762871402250277e-290,1.9963017734133006,1.8692557078181324
3848,2.4544171105562884,-2.612039192215602e-290,2.0369584466147073,1.8593242458430976
3849,2.4796829579738326,-2.7310946344094257e-290,2.08977939321564,1.8494800640444984
3850,2.509090654506151,-2.4302132720533222e-290,2.152366914019592,1.8397291284129538
3851,2.5397466585105333,-1.937398047124842e-290,2.220009547533147,1.8300728055023983
3852,2.5682202375495997,-1.4045703903625002e-290,2.2864569283067566,1.8205037034971432
3853,2.5917511643194193,-9.211570139277894e-291,2.345418908315892,1.8110002918525758
3854,2.6090085764258863,-5.2999931779672775e-291,2.3923645221356717,1.8015206189334
3855,2.6200158625744883,-2.424113981592104e-291,2.425558800848663,1.7919959226543387
3856,2.6256258803652788,-5.07449045953863e-292,2.4457379671390296,1.7823255965177562
3857,2.6270358788790134,6.211278820950901e-292,2.4550598580115524,1.7723758252518722
3858,2.625472872569485,1.1621259671794358e-291,2.4561790689745244,1.7619851824230495
3859,2.6220155710027933,1.3053852323105082e-291,2.4516685508557394,1.7509814513795177
3860,2.6175157733984884,1.2093496934446113e-291,2.443710560597556,1.7392146479746098
3861,2.612585349760612,9.938158919815344e-292,2.4339781388625363,1.7266113112200172
3862,2.6076212573620734,7.4111073873333175e-292,2.4236379164315127,1.7132540568299606
3863,2.602848241650176,5.017748727076697e-292,2.413419671305788,1.6994874827939273
3864,2.598365587223263,3.0197558302505e-292,2.4037134763329036,1.686045999605588
3865,2.5941898315302487,1.5088118523447321e-292,2.3946690661519905,1.6741902615724946
3866,2.5902895089615816,4.7023786884881144e-293,2.3862830883091712,1.6658260301111316
3867,2.586610819907754,-1.675207887952646e-293,2.3784679343377575,1.6635624340956034
3868,2.583094831848653,-4.978775470117994e-293,2.371101136451912,1.6706465536398296
3869,2.5796876854837785,-6.137953938013375e-293,2.3640573784338317,1.6906903439879388
3870,2.5763455602091567,-5.955043603017972e-293,2.3572265888240227,1.7270885072925657
3871,2.573036073298404,-5.054158467686114e-293,2.35052190418434,1.7820190640708107
3872,2.569737518067512,-3.877016869874863e-293,2.343880958412643,1.8552197688278202
3873,2.5664370087191477,-2.7051059828236075e-293,2.3372633064242048,1.9434179081414558
3874,2.563128269409375,-1.6934617661213187e-293,2.3306460550612784,2.0411481336396564
3875,2.5598095233734774,-9.06339179607797e-294,2.324019088829009,2.142388000709692
3876,2.5564817208749364,-3.491381683551229e-294,2.317380712583637,2.241858225365299
3877,2.55314719257888,6.029173799008513e-296,2.31073411003915,2.335530352862648
3878,2.5498087191348593,2.0172292891994876e-294,2.304084729219009,2.4205234120138885
3879,2.5464689559788485,2.8290557636934486e-294,2.2974385318590866,2.494712160181871
3880,2.543130131909117,2.898308824526508e-294,2.2908009558915627,2.5563626045043724
3881,2.5397939396103357,2.547418572471999e-294,2.2841764117801655,2.604084791515012
3882,2.536461547078086,2.0111957586464974e-294,2.2775681418549665,2.637222344004845
3883,2.5331336743997532,1.4444418991515558e-294,2.270978299373379,2.6563514138086646
3884,2.5298106963844385,9.369039415043585e-295,2.2644081385321053,2.663321426436264
3885,2.526492745712471,5.302842295841718e-295,2.2578582403486607,2.6607422505285987
3886,2.523179802520736,2.3410338215978206e-295,2.251328728055386,2.651350254983737
3887,2.519871764453175,3.879834090463675e-296,2.244819447766308,2.637584284211774
3888,2.5165684964963697,-7.446817974476598e-296,2.238330105669194,2.621391012062676
3889,2.513269862938533,-1.27135008992496e-295,2.2318603627411067,2.6041833425741383
3890,2.5099757451462366,-1.3920137065724284e-295,2.2254098932438326,2.5868890731972867
3891,2.5066860491073317,-1.2718435772676407e-295,2.2189784153245635,2.5700429627225336
3892,2.503400706298887,-1.0345647025973563e-295,2.212565702073902,2.553890450214003
3893,2.500119670745511,-7.6435660988672e-296,2.206171580286494,2.538483892004419
3894,2.496842914364955,-5.122152706556644e-296,2.199795922584264,2.5237617357770623
3895,2.493570421991144,-3.039290860267556e-296,2.1934386369250656,2.509607622164036
3896,2.4903021868870825,-1.478768142839566e-296,2.1870996560735625,2.4958904441697443
3897,2.4870382071313486,-4.167982223500978e-297,2.1807789284650765,2.4824884914826533
3898,2.4837784829731655,2.2672844027384565e-297,2.1744764110669337,2.4693015468499477
3899,2.4805230150785396,5.52325630015137e-297,2.1681920643035375,2.456254691828001
3900,2.477271803504913,6.582984682273256e-297,2.161925848804676,2.443297013862893
3901,2.474024847216575,6.285289660056293e-297,2.1556777235991746,2.430397665234298
3902,2.4707821439643354,5.27654978280219e-297,2.1494476453507168,2.4175409851799254
3903,2.467543690382878,4.009871088480833e-297,2.1432355682728326,2.40472175786537
3904,2.464309482195492,2.7705813959174808e-297,2.137041444430999,2.391941181718166
3905,2.461079514450704,1.712866002575539e-297,2.1308652242182946,2.3792037736791536
3906,2.4578537817447943,8.97647879936106e-298,2.1247068568631406,2.3665152076889666
3907,2.454632278406608,3.260695851332446e-298,2.1185662908865566,2.353880963404585
3908,2.451414998636697,-3.3954458791496003e-299,2.112443474470024,2.341305610290052
3909,2.4482019366025063,-2.2858527138809272e-298,2.1063383557244317,2.328792548267082
3910,2.444993086496449,-3.055725549822647e-298,2.10025088286813,2.316344048400762
3911,2.441788442565658,-3.071328066284536e-298,2.094181004330725,2.303961470388618
3912,2.4385879991220714,-2.6675203074591152e-298,2.0881286688017977,2.291645567596302
3913,2.4353917505402682,-2.085891700293029e-298,2.082093825242554,2.2793968187235976
3914,2.4321996912488353,-1.483985470871341e-298,2.0760764228753392,2.2672157445751218
3915,2.4290118157192935,-9.516885683865073e-299,2.070076411162267,2.255103177666956
3916,2.4258281184551733,-5.29385091086157e-299,2.0640937397806285,2.2430604518581654
3917,2.4226485939826348,-2.2464763134498262e-299,2.0581283585997707,2.2310894704008257
3918,2.4194732368431957,-2.5878260792350466e-300,2.0521802176618364,2.2191925965037655
3919,2.4163020415886085,8.756996707914081e-300,2.046249267167169,2.207372294899605
3920,2.413135002777606,1.3857792663453142e-299,2.0403354574642054,2.19563044203099
3921,2.4099721149741242,1.4818984784883763e-299,2.034438739043149,2.1839672246231796
3922,2.4068133727465724,1.3360782914996974e-299,2.028559062532534,2.1723795723521238
3923,2.403658770667787,1.0759821099202041e-299,2.0226963786977903,2.16085913304308
3924,2.400508303315363,7.875880591203388e-300,2.016850638441056,2.1493899125079845
3925,2.3973619652721516,5.222652897233521e-300,2.011021792801649,2.137945878808216
3926,2.394219751126782,3.053366273834734e-300,2.0052097929567845,2.126489080448191
3927,2.391081655474123,1.4431371811046998e-300,1.999414590222276,2.1149691468542184
3928,2.3879476729156517,3.584510032548404e-301,1.99363613605308,2.103325405525225
3929,2.3848177980597143,-2.8980859370663474e-301,1.9878743820436258,2.0914932124384302
3930,2.3816920255217,-6.095535139630474e-301,1.9821292799279262,2.079416359464476
3931,2.3785703499241304,-7.046034932412578e-301,1.9764007815794986,2.06706745301358
3932,2.3754527658966986,-6.625725281719479e-301,1.9706888390111388,2.054477753328908
3933,2.3723392680762694,-5.503430263324445e-301,1.964993404374588,2.041776870551307
3934,2.369229851106856,-4.1434577756251345e-301,1.9593144299601344,2.0292406413614046
3935,2.366124509639587,-2.834612449111471e-301,1.9536518681961754,2.0173421711652564
3936,2.3630232383326732,-1.7298154646008618e-301,1.948005671648768,2.006796209206114
3937,2.35992603185137,-8.862724187771799e-302,1.9423757930211745,1.998580702992182
3938,2.3568328848679507,-3.005503761027146e-302,1.9367621851534238,1.9939118743444932
3939,2.3537437920616813,6.387207356358905e-303,1.9311648010218772,1.9941413382912119
3940,2.3506587481188004,2.569188377801735e-302,1.925583593738809,2.000537290321622
3941,2.3475777477325037,3.292248787433932e-302,1.9200185165520012,2.013909263929131
3942,2.344500785602933,3.2501893457790786e-302,1.914469522844343,2.03407141571687
3943,2.3414278564371642,2.790460174633402e-302,1.9089365661334399,2.059358012007084
3944,2.338358954949201,2.1613826787038204e-302,1.9034196000712267,2.086675674872193
3945,2.3352940758599665,1.5230869328853665e-302,1.8979185784435804,2.1123137086506136
3946,2.3322332138972985,9.654059793629464e-303,1.8924334551699376,2.133081102788661
3947,2.329176363795941,5.2721619771990444e-303,1.886964184302913,2.1471222229362317
3948,2.3261235202975366,2.139805788260105e-303,1.8815107200279129,2.1540684932858523
3949,2.3230746781506224,1.194188171112248e-304,1.8760730166627542,2.1546437388906705
3950,2.32002983211062,-1.0144368825966372e-303,1.8706510286572808,2.150119977648301
3951,2.3169889769398284,-1.505539173944738e-303,1.865244710592979,2.1419005714060315
3952,2.3139521074074163,-1.5750765879320095e-303,1.8598540171825977,2.1312694472000393
3953,2.310919218289412,-1.4020368615000335e-303,1.854478903269766,2.119264724130004
3954,2.307890304368697,-1.1180235341825166e-303,1.8491193238286152,2.1066369468242954
3955,2.3048653604349916,-8.107512200749928e-304,1.8437752339633984,2.0938587594585543
3956,2.301844381284851,-5.3187315912457765e-304,1.838446588908116,2.0811613891204
3957,2.298827361721653,-3.06154547882367e-304,1.8331333440261404,2.068581928241442
3958,2.295814296555589,-1.4015858826553422e-304,1.827835454809843,2.056013098537793
3959,2.2928051806036565,-2.949651237360944e-305,1.8225528768802222,2.0432534660645665
3960,2.2898000086896464,3.5690487309504724e-305,1.8172855659865348,2.0300607752563637
3961,2.286798775644135,6.696371448854593e-305,1.812033478005925,2.0162140879244004
3962,2.283801476304475,7.527387721066885e-305,1.8067965689430585,2.001591600267259
3963,2.280808105514786,6.976331899891373e-305,1.801574794929752,1.986270060695294
3964,2.2778186581259448,5.734616967983116e-305,1.7963681122246078,1.9706481281516102
3965,2.2748331289955757,4.277527613999176e-305,1.7911764772126464,1.9555891489800816
3966,2.271851512988042,2.8969465813659295e-305,1.7859998464049405,1.9425680217587096
3967,2.268873804974434,1.7440897122232237e-305,1.7808381764382497,1.9337916071102752
3968,2.2658999998325644,8.720397300505127e-306,1.775691424074654,1.9322426379938724
3969,2.2629300924469544,2.724569262977404e-306,1.7705595462011912,1.9415744754473716
3970,2.259964077708828,-9.58616733560314e-307,1.7654424998294944,1.9657611970670135
3971,2.257001950516102,-2.86768265062477e-306,1.7603402420954322,2.0083896346683674
3972,2.2540437057733778,-3.538818158872784e-306,1.755252730258748,2.0714753593995763
3973,2.251089338391934,-3.434919113021632e-306,1.750179921702704,2.1539193937794137
3974,2.2481388432897176,-2.916169100762294e-306,1.7451217739337253,2.2504050697730498
3975,2.2451922153913353,-2.2375560461651832e-306,1.7400782445810439,2.3518404566168387
3976,2.242249449628049,-1.5616246561818615e-306,1.735049291396349,2.4475815818986155
3977,2.239310540937766,-9.779459095640913e-307,1.7300348722534316,2.5284868709449446
3978,2.236375484265029,-5.236883792182501e-307,1.7250349451478373,2.589267178836758
3979,2.2334442745610126,-2.020366997728977e-307,1.7200494681965113,2.6289625513798858
3980,2.2305169067835084,3.054439712183946e-309,1.715078399637451,2.6497721263231537
3981,2.2275933758969235,1.161150195602518e-307,1.7101216978293545,2.6554588343604864
3982,2.2246736768722637,1.6307526889534427e-307,1.7051793212512718,2.6501454382634866
3983,2.2217578046871327,1.6715803350499895e-307,1.7002512285022542,2.637600097017224
3984,2.218845754325714,1.4696971368980934e-307,1.6953373783010066,2.620888709017695
3985,2.2159375207787666,1.1606396736941545e-307,1.69043772948554,2.602276868950348
3986,2.213033099043616,8.337883896407241e-308,1.6855522410128252,2.5832830943408323
3987,2.210132484124141,5.409842762879959e-308,1.6806808719584483,2.5648085974126404
3988,2.207235671030768,3.063372928152131e-308,1.6758235815162654,2.54729198045248
3989,2.2043426547804623,1.353769933670784e-308,1.6709803289980636,2.5308569469872575
3990,2.201453430396716,2.26104048939289e-309,1.666151073833217,2.5154363130925357
3991,2.1985679929095423,-4.281624188247645e-309,1.6613357755683502,2.500866253139833
3992,2.1956863373554683,-7.326516068588944e-309,1.6565343938669999,2.4869514211526584
3993,2.192808458777525,-8.027305460204896e-309,1.651746888509278,2.473505213545337
3994,2.189934352225243,-7.337066455015966e-309,1.6469732193915365,2.4603708715639927
3995,2.187064012754639,-5.96990361137424e-309,1.6422133465260327,2.4474291491217044
3996,2.184197435428214,-4.411811711749125e-309,1.6374672300405941,2.434597517976916
3997,2.1813346153149378,-2.95731637130764e-309,1.6327348301782858,2.4218247975116407
3998,2.1784755474902395,-1.75545804891949e-309,1.628016107297078,2.409083974229305
3999,2.175620227035995,-8.5477041558553e-310,1.6233110218695124,2.3963649839273584
4000,2.172768649040508,-2.41662310266317e-310,1.6186195344823695,2.3836684424796344
4001,2.169920808598497,1.30004107577327e-310,1.6139416058363385,2.3710007433304643
4002,2.167076700811075,3.18178053112297e-310,1.6092771967456863,2.3583705694918544
4003,2.1642363207857356,3.7956177942453e-310,1.6046262681379275,2.345786656535563
4004,2.1613996636363373,3.62553244101663e-310,1.5999887810534958,2.333256548123331
4005,2.158566724483108,3.04456660053425e-310,1.5953646966454167,2.32078606779377
4006,2.155737498452655,2.3142892559771e-310,1.5907539761789804,2.3083792579636233
4007,2.1529119806780015,1.5994692792191e-310,1.586156581031417,2.296038585614898
4008,2.1500901662986522,9.891925986056e-311,1.5815724726915752,2.283765267909017
4009,2.147272050460695,5.1870894545006e-311,1.5770016127595972,2.271559620426005
4010,2.1444576283169345,1.8874851523237e-311,1.572443962946601,2.2594213711561064
4011,2.1416468950270624,-1.91551722832e-312,1.5678994850743595,2.2473499133766563
4012,2.1388398457578344,-1.316097273712e-311,1.5633681410749842,2.235344490755953
4013,2.1360364756832255,-1.7615393994713e-311,1.5588498929906074,2.223404320100741
4014,2.133236779984504,-1.7714368556007e-311,1.5543447029730655,2.211528663117008
4015,2.1304407538501327,-1.5390314583704e-311,1.549852533283583,2.199716860320495
4016,2.1276483924753893,-1.203776266956e-311,1.5453733462924584,2.187968339446658
4017,2.1248596910615576,-8.566378747634e-312,1.5409071044787472,2.176282608616322
4018,2.1220746448145498,-5.49541121091e-312,1.5364537704299488,2.1646592419781823
4019,2.119293248942826,-3.058373750307e-312,1.5320133068416897,2.1530978631108604
4020,2.1165154986545476,-1.299333741204e-312,1.5275856765174125,2.141598129410279
4021,2.113741389154035,-1.5162593077e-313,1.5231708423680625,2.130159719119356
4022,2.1109709156378265,5.03727670285e-313,1.5187687674117745,2.1187823215697255
4023,2.1082040732909757,7.98670887564e-313,1.514379414773563,2.107465630531135
4024,2.105440857284663,8.54602781716e-313,1.5100027476850124,2.096209340209486
4025,2.1026812627767804,7.7078596795e-313,1.5056387294839686,2.0850131433038177
4026,2.0999252849177257,6.2090593031e-313,1.5012873236142315,2.073876730541539
4027,2.097172918864221,4.5460207633e-313,1.4969484936252497,2.062799791192768
4028,2.094424159804263,3.01543904357e-313,1.4926222031718144,2.051782014169128
4029,2.091679002996151,1.76367928557e-313,1.4883084160137563,2.040823089406252
4030,2.088937443823471,8.3427868337e-314,1.4840070960156435,2.0299227092918737
4031,2.0861994778655837,2.080363354e-314,1.4797182071464783,2.0190805699226195
4032,2.083465100979011,-1.6638132407e-314,1.4754417134793971,2.0082963719504603
4033,2.0807343093787782,-3.511924523e-314,1.4711775791913686,1.99756982072032
4034,2.0780070996999243,-4.0628222046e-314,1.4669257685628943,1.9869006253178385
4035,2.0752834690082334,-3.822032132e-314,1.4626862459777084,1.9762884960652136
4036,2.072563414716586,-3.1755601e-314,1.4584589759224784,1.965733139960282
4037,2.0698469343510233,-2.3914493934e-314,1.4542439229865072,1.9552342536007465
4038,2.06713402510195,-1.636483416e-314,1.4500410518614337,1.9447915133380946
4039,2.0644246830959276,-9.990246353e-315,1.445850327340938,1.9344045628428377
4040,2.061718902339184,-5.121816245e-315,1.441671714320443,1.9240729990175172
4041,2.0590166733242126,-1.74046588e-315,1.4375051777968209,1.9137963583384472
4042,2.056317981365608,3.6405584e-316,1.4333506828680993,1.9035741072766639
4043,2.0536228048504443,1.479536335e-315,1.4292081947331696,1.8934056424034431
4044,2.0509311137588497,1.89801529e-315,1.4250776786914967,1.8832903079612422
4045,2.0482428690320114,1.87466786e-315,1.4209591001428303,1.873227440725879
4046,2.0455580236252713,1.61000646e-315,1.4168524245869178,1.8632164532976323
4047,2.0428765263512845,1.24737399e-315,1.4127576176232164,1.8532569666268066
4048,2.040198329833263,8.7923398e-316,1.4086746449506087,1.8433489993560432
4049,2.0375234039565515,5.57483334e-316,1.4046034723671166,1.8334932138950737
4050,2.0348517559931647,3.04605497e-316,1.4005440657696149,1.8236912053067853
4051,2.0321834579027636,1.2379117e-316,1.396496391153547,1.8139457974527737
4052,2.02951867997818,7.12849e-318,1.392460414612639,1.8042612803791493
4053,2.0268577277920343,-5.837474e-317,1.3884361023386136,1.7946434838791334
4054,2.024201076142339,-8.6776687e-317,1.3844234206209067,1.785099537099432
4055,2.021549389334827,-9.0837645e-317,1.3804223358463814,1.7756371190365818
4056,2.0189035118469443,-8.088614e-317,1.3764328144990434,1.7662629707640785
4057,2.0162644077245933,-6.451826e-317,1.3724548231597595,1.75698043438907
4058,2.0136330220259366,-4.679848e-317,1.3684883285059752,1.747785830216743
4059,2.0110100350000044,-3.0710197e-317,1.3645332973114341,1.7386636133662217
4060,2.008395482054979,-1.7685045e-317,1.360589696445898,1.7295804998860467
4061,2.005788223389535,-8.10377e-318,1.3566574928748698,1.7204791559875054
4062,2.003185270628481,-1.714487e-318,1.3527366536593188,1.7112726293610263
4063,2.000581018438863,2.05069e-318,1.3488271459554038,1.7018414733648437
4064,1.9979664909030677,3.85848e-318,1.3449289370142024,1.6920364364107539
4065,1.995328797481278,4.340554e-318,1.3410419941814373,1.681690557330492
4066,1.9926510998396918,4.02438e-318,1.3371662848972072,1.6706453257154434
4067,1.9899135100873127,3.309054e-318,1.3333017766957158,1.6587959142730149
4068,1.9870954544581563,2.4689e-318,1.329448437205,1.6461599040346881
4069,1.9841801119899343,1.67254e-318,1.3256062341466608,1.6329717907110295
4070,1.9811615262897715,1.00731e-318,1.3217751353355947,1.6198011506545291
4071,1.978054822597539,5.04026e-319,1.3179551086797212,1.6076848893276725
4072,1.974909557635618,1.5791e-319,1.3141461221797148,1.5982528442309898
4073,1.9718254915532167,-5.4807e-320,1.310348143928735,1.5938108906490456
4074,1.9689689095549048,-1.6516e-319,1.306561142112157,1.5973270653898495
4075,1.9665859755342896,-2.0409e-319,1.3027850850073046,1.6122457697228856
4076,1.9650074801111992,-1.9825e-319,1.2990199409831815,1.6420363322908507
4077,1.9646368821799638,-1.6841e-319,1.2952656785002064,1.6893737388252845
4078,1.9659110570486589,-1.2929e-319,1.2915222661099461,1.7550696954618707
4079,1.9692212405236011,-9.0286e-320,1.2877896724548523,1.8373462471273974
4080,1.974781217811712,-5.657e-320,1.2840678662679974,1.9319543588770935
4081,1.982432153423169,-3.0306e-320,1.280356816372812,2.0328963341143385
4082,1.9914578799207157,-1.172e-320,1.276656491682825,2.13327668373917
4083,2.000650506945512,1.2e-322,1.2729668612014016,2.2261608896384666
4084,2.0087407297390967,6.665e-321,1.2692878940214856,2.3055113986144127
4085,2.014871653194751,9.367e-321,1.2656195593253408,2.367194806952961
4086,2.0187488650308865,9.644e-321,1.261961826384294,2.40974776304162
4087,2.0205034052090913,8.51e-321,1.2583146645584784,2.4343597890026993
4088,2.020493658712894,6.784e-321,1.2546780432965783,2.444005050111252
4089,2.0191558339706512,4.9e-321,1.251051932135575,2.4423387905806764
4090,2.0169107908380934,3.216e-321,1.2474363007004923,2.432897264400302
4091,2.014114518793719,1.843e-321,1.243831118704143,2.418670564613803
4092,2.011039354905154,8.25e-322,1.2402363559468759,2.401940041122534
4093,2.007874644524044,1.6e-322,1.2366519823163227,2.3842854865707452
4094,2.004737957346696,-2.37e-322,1.233077967787148,2.366687603753377
4095,2.0016905044586073,-3.9e-322,1.2295142824207945,2.349672581549554
4096,1.998752672946174,-4.3e-322,1.2259608963652346,2.3334644467143653
4097,1.9959174296736049,-3.5e-322,1.2224177798547184,2.318125546452016
4098,1.9931607111504601,-2.77e-322,1.2188849032095235,2.3036755587409474
4099,1.9904488592564653,-1.6e-322,1.2153622368357062,2.29018504709339
4100,1.9877437658140984,-8e-323,1.2118497512248538,2.2778413820827565
4101,1.9850067390615855,0.0,1.208347416953834,2.266983643824704
4102,1.9822022709514002,4e-323,1.20485520468455,2.2580998180072935
4103,1.9793029048369588,4e-323,1.2013730851636923,2.2517752678604412
4104,1.9762962814089908,0.0,1.1979010292224943,2.2485774051926626
4105,1.9731951428206738,-4e-323,1.1944390077764868,2.2488593495498987
4106,1.9700505346551536,-4e-323,1.190986991825253,2.252467269948384
4107,1.9669675751274232,0.0,1.187544952452186,2.258406661432809
4108,1.9641218706280126,4e-323,1.184112860824247,2.264801951237933
4109,1.9617728837606168,4e-323,1.1806906881917238,2.2695189863883103
4110,1.9602683122265991,0.0,1.1772784058879897,2.2710492285535917
4111,1.9600309502274136,-4e-323,1.1738759853292642,2.2688462379652083
4112,1.9615169136349895,-4e-323,1.1704833980143747,2.26308502401769
4113,1.9651321291936312,0.0,1.1671006155245192,2.254332106995044
4114,1.9710935821071982,4e-323,1.1637276095230278,2.2433273052715896
4115,1.9792243524769628,4e-323,1.160364351755128,2.230862327856962
4116,1.9887536295088393,0.0,1.1570108140477071,2.217734026170001
4117,1.9983815931893725,-4e-323,1.1536669683090777,2.204747250976588
4118,2.0067601216772055,-4e-323,1.1503327865287423,2.1927412844712793
4119,2.0130224580789875,0.0,1.1470082407771587,2.1826131726152624
4120,2.0169176756139007,4e-323,1.1436933032055052,2.175310211174083
4121,2.018625283634163,4e-323,1.140387946045448,2.171762458924297
4122,2.0185388324305533,0.0,1.1370921416089064,2.1727254911001106
4123,2.017117445310239,-4e-323,1.1338058622878215,2.1785056308226647
4124,2.01479487014687,-4e-323,1.1305290805539228,2.1885474985953874
4125,2.011932567939222,0.0,1.127261768958498,2.20107955609308
4126,2.00880346532867,4e-323,1.1240039001321622,2.213388702636328
4127,2.0055948543913567,4e-323,1.1207554467846275,2.2228749532267873
4128,2.002421496635858,0.0,1.1175163817044749,2.2280067693721874
4129,1.9993426129808634,-4e-323,1.1142866777589255,2.228446409618766
4130,1.9963787421914176,-4e-323,1.111066307893614,2.2246455516593433
4131,1.9935262626644212,0.0,1.1078552451323622,2.2174319259416637
4132,1.9907686713251669,4e-323,1.1046534625769526,2.2077301259577884
4133,1.9880845537191996,4e-323,1.101460933406906,2.196394155219274
4134,1.9854526531605552,0.0,1.0982776308792548,2.184124292915133
4135,1.9828546541533232,-4e-323,1.0951035283283226,2.1714417869660023
4136,1.9802763274114739,-4e-323,1.0919385991655006,2.158698951275559
4137,1.97770761463878,0.0,1.0887828168790272,2.146107502338776
4138,1.9751421153250694,4e-323,1.0856361550337668,2.1337731793509502
4139,1.972576311612834,4e-323,1.0824985872709907,2.1217291721954763
4140,1.9700087523365761,0.0,1.0793700873081575,2.10996435535649
4141,1.9674393240467654,-4e-323,1.0762506289386937,2.098444775150687
4142,1.9648686680519383,-4e-323,1.073140186031774,2.087128392077895
4143,1.962297756532047,0.0,1.0700387325320995,2.075973934119228
4144,1.9597276135837025,4e-323,1.066946242459674,2.0649450763868913
4145,1.9571591539119466,4e-323,1.0638626899095753,2.0540112137365103
4146,1.954593108273953,0.0,1.0607880490517223,2.043145987287812
4147,1.9520300069319503,-4e-323,1.0577222941306332,2.032324576032179
4148,1.9494701974230138,-4e-323,1.0546653994651816,2.021520646485036
4149,1.946913878929149,0.0,1.051617339448343,2.0107038088440903
4150,1.9443611412164372,4e-323,1.0485780885469451,1.9998384692118618
4151,1.941812000873164,4e-323,1.0455476213014234,1.9888850769540491
4152,1.9392664311873093,0.0,1.042525912325598,1.9778048969066826
4153,1.9367243844927704,-4e-323,1.0395129363064914,1.9665695077194565
4154,1.9341858073479095,-4e-323,1.036508668004209,1.9551761240762286
4155,1.9316506497099986,0.0,1.0335130822519125,1.943669409512017
4156,1.9291188695554027,4e-323,1.0305261539559174,1.9321695052520274
4157,1.926590434358973,4e-323,1.027547858095934,1.920904352720439
4158,1.9240653206361038,0.0,1.0245781697254661,1.91024185735579
4159,1.9215435124730713,-4e-323,1.0216170639723376,1.9007139304107168
4160,1.9190249996932545,-4e-323,1.018664516039282,1.8930200158963595
4161,1.9165097760661893,0.0,1.0157205012044381,1.8879926986686768
4162,1.913997837778888,4e-323,1.0127849948215175,1.8865031471643783
4163,1.9114891822561608,4e-323,1.0098579723192802,1.8892807853076752
4164,1.9089838073323864,0.0,1.0069394091998378,1.8966217283722673
4165,1.90648171073132,-4e-323,1.0040292810351987,1.9079669503918175
4166,1.903982889792348,-4e-323,1.001127563461426,1.9215384409590546
4167,1.9014873413813882,0.0,0.9982342321698445,1.9345963846557002
4168,1.8989950619343363,4e-323,0.9953492628950024,1.9444918205939243
4169,1.896506047594414,4e-323,0.9924726313996342,1.949660373844308
4170,1.894020294417449,0.0,0.9896043134578095,1.949805257349512
4171,1.891537798627718,-4e-323,0.9867442848388377,1.9455466007464313
4172,1.8890585569092055,-4e-323,0.9838925212963993,1.9380627504242374
4173,1.8865825667112275,0.0,0.9810489985697125,1.9288678363625253
4174,1.884109826532346,4e-323,0.9782136924061187,1.9196908143314226
4175,1.881640336122088,4e-323,0.9753865786168527,1.912408593962415
4176,1.8791740965072923,0.0,0.9725676331792066,1.9089779798760442
4177,1.8767111097121978,-4e-323,0.9697568323976997,1.9113063500977043
4178,1.8742513780048957,-4e-323,0.9669541531327341,1.9209993903653846
4179,1.8717949024781915,0.0,0.9641595730956777,1.938965445312955
4180,1.8693416807759742,4e-323,0.961373071192341,1.9650270896725481
4181,1.8668917038286241,4e-323,0.9585946278705099,1.9978531955351055
4182,1.864444951589717,0.0,0.9558242253904043,2.0353415210448818
4183,1.8620013880015729,-4e-323,0.9530618478901454,2.075220278891963
4184,1.8595609557877024,-4e-323,0.9503074810647676,2.1155766119274233
4185,1.8571235721950792,0.0,0.9475611112246047,2.155185948089355
4186,1.8546891274854655,4e-323,0.9448227234604282,2.193616330153182
4187,1.852257488760764,4e-323,0.9420922986394025,2.2311188199761642
4188,1.8498285125001688,0.0,0.939369809016893,2.268348073358177
4189,1.847402069799962,-4e-323,0.9366552124115551,2.3059832220666356
4190,1.8449780884461895,-4e-323,0.9339484451973932,2.344335800532966
4191,1.8425566151998956,0.0,0.9312494148584621,2.383036911435597
4192,1.8401378994976416,4e-323,0.9285579935601097,2.4208893827109508
4193,1.837722495543396,4e-323,0.925874015117871,2.455952512257957
4194,1.8353113728624022,0.0,0.9231972788430496,2.4858980543650926
4195,1.8329060153164471,-4e-323,0.9205275648840426,2.5086284109463413
4196,1.8305084752313534,-4e-323,0.9178646666218645,2.5229689432210276
4197,1.828121333255125,0.0,0.9152084460270986,2.529005263863083
4198,1.8257474975733605,4e-323,0.9125589170821261,2.527837052480193
4199,1.8233897615067538,4e-323,0.9099163596816244,2.5210498160497505
4200,1.8210500317776357,0.0,0.907281460975122,2.5102848905774438
4201,1.818728148843599,-4e-323,0.9046554720032236,2.4969940392668115
4202,1.8164202562418514,-4e-323,0.9020403539580725,2.482329136791708
