frame,cell_0,cell_1,cell_2,cell_4
10592,0.7014835352321294,0.0,0.06510787172294388,0.21998366956136578
10593,0.7005641031626433,0.0,0.06491970524652392,0.21880870304123756
10594,0.6996458761894874,0.0,0.06473208258486422,0.21764001219750923
10595,0.6987288527331671,0.0,0.06454500216672696,0.21647756351083128
10596,0.697813031216273,0.0,0.06435846242536908,0.2153213236408863
10597,0.6968984100634726,0.0,0.06417246179850022,0.2141712594254327
10598,0.6959849877015056,0.0,0.06398699872822597,0.21302733787935335
10599,0.6950727625591806,0.0,0.06380207166097979,0.21188952619370993
10600,0.6941617330673743,0.0,0.0636176790474621,0.21075779173480147
10601,0.6932518976590322,0.0,0.06343381934261741,0.2096321020432286
10602,0.6923432547691709,0.0,0.06325049100568046,0.2085124248329627
10603,0.6914358028348829,0.0,0.0630676925002886,0.20739872799041958
10604,0.6905295402953451,0.0,0.06288542229461366,0.2062909795735388
10605,0.6896244655918307,0.0,0.06270367886145013,0.20518914781086728
10606,0.6887205771677304,0.0,0.06252246067822764,0.2040932011006481
10607,0.6878178734685834,0.0,0.06234176622696118,0.2030031080099145
10608,0.6869163529421266,0.0,0.062161593994174535,0.20191883727358775
10609,0.6860160140383792,0.0,0.06198194247082525,0.20084035779358086
10610,0.685116855209786,0.0,0.061802810152244446,0.19976763863790664
10611,0.6842188749114909,0.0,0.061624195538092445,0.19870064903979034
10612,0.6833220716019036,0.0,0.061446097132327016,0.19763935839678726
10613,0.6824264437440201,0.0,0.061268513443180656,0.19658373626990525
10614,0.681531989808988,0.0,0.06109144298314499,0.19553375238273132
10615,0.6806387082880343,0.0,0.06091488426896227,0.19448937662056362
10616,0.6797465977493446,0.0,0.06073883582162389,0.19345057902954751
10617,0.6788556574201783,0.0,0.06056329616637518,0.19241732981581655
10618,0.6841601121739571,0.0,0.060388263832723214,0.19138959934463798
10619,0.694979976438459,0.0,0.060213737354443304,0.1903673581395628
10620,0.7068230837844751,0.0,0.0600397152695792,0.18935057688158038
10621,0.7100598348924104,0.0,0.05986619612043573,0.18833922640827763
10622,0.7091291624669113,0.0,0.059693178453564213,0.18733327771300268
10623,0.7081997094648904,0.0,0.05952066081974394,0.18633270194403287
10624,0.7072714746065385,0.0,0.05934864177396249,0.18533747040374757
10625,0.7063444563502821,0.0,0.05917711987539769,0.184347554547805
10626,0.7054186531185495,0.0,0.059006093687401874,0.1833629259843236
10627,0.7044940633258103,0.0,0.058835561777489234,0.18238355647306798
10628,0.7035706853850596,0.0,0.058665522717325794,0.18140941792463885
10629,0.7026485177098761,0.0,0.05849597508272204,0.1804404823996679
10630,0.7017275587152264,0.0,0.05832691745362787,0.17947672210801596
10631,0.7008078068178395,0.0,0.05815834841412976,0.17851810940797658
10632,0.6998892604364237,0.0,0.05799026655244968,0.17756461680548316
10633,0.6989719179918447,0.0,0.057822670460944095,0.1766162169533205
10634,0.6980557779073501,0.0,0.057655558736098934,0.17567288265034034
10635,0.697140838608977,0.0,0.057488929978510954,0.17473458684068152
10636,0.6962270985264952,0.0,0.05732278279283666,0.17380130261299354
10637,0.695314556096071,0.0,0.057157115787680214,0.17287300319966475
10638,0.6944032097701721,0.0,0.05699192757539746,0.17194966197605407
10639,0.6934930580765601,0.0,0.05682721677184996,0.1710312524597273
10640,0.69258410116198,0.0,0.05666298199626167,0.17011774830969664
10641,0.7097468954541853,0.0,0.05649922187138333,0.16920912332566532
10642,0.7298770657208578,0.0,0.05633593502395552,0.16830535144727607
10643,0.7490238105258032,0.0,0.05617312008514555,0.1674064067533645
10644,0.7659608510878398,0.0,0.056010775690672525,0.1665122634612175
10645,0.779797957627611,0.0,0.05584890048065926,0.16562289592583668
10646,0.7900502133392504,0.0,0.05568749309940824,0.16473827863920734
10647,0.7940786177797787,0.0,0.05552655219522673,0.16385838622957322
10648,0.7930378236489866,0.0,0.055366076420324505,0.16298319346071774
10649,0.7919983922294863,0.0,0.05520606443076357,0.1621126752312531
10650,0.7909603229306956,0.0,0.05504651488643605,0.1612468065739211
10651,0.7899236141349776,0.0,0.05488742645105521,0.1603855626549122
10652,0.7888882641079413,0.0,0.054728797792150924,0.1595289187732181
10653,0.7878542710875829,0.0,0.05457062758106656,0.15867685036005305
10654,0.7868216333030572,0.0,0.05441291449295546,0.15782933297843468
10655,0.7857903489804885,0.0,0.054255657206777046,0.15698634232319894
10656,0.7847604163457914,0.0,0.054098854405292045,0.15614785422245483
10657,0.7837318336267535,0.0,0.05394250477505716,0.1553138446455285
10658,0.7827045990543476,0.0,0.05378660700641893,0.1544842897631656
10659,0.7816787108629533,0.0,0.053631159793506696,0.15468570280612834
10660,0.7806541672898634,0.0,0.0534761618342247,0.1893368514933502
10661,0.7796309665747228,0.0,0.053321611830243275,0.22281740060969354
10662,0.7786091069592068,0.0,0.05316750848698922,0.25314027311483855
10663,0.7775885866869274,0.0,0.05301385051363562,0.27857297898665545
10664,0.7765694040034544,0.0,0.05286063662309117,0.29665024112971133
10665,0.775551557156379,0.0,0.052707865531989216,0.2950657913425426
10666,0.7745350443953791,0.0,0.0525555359606764,0.29348980006564357
10667,0.7735198639722743,0.0,0.052403646633200934,0.2919222261866275
10668,0.7725060141410703,0.0,0.05225219627730033,0.2903630249011869
10669,0.7714934931579918,0.0,0.05210118362438819,0.2888121515260359
10670,0.7704822992815049,0.0,0.05195060740953992,0.28726956159470957
10671,0.7694724307723326,0.0,0.051800466371476825,0.28573521087249343
10672,0.768463885893461,0.0,0.051650759252548695,0.284209055360506
10673,0.7674566629101414,0.0,0.051501484798715275,0.2826910512989387
10674,0.7664507600898891,0.0,0.051352641759527556,0.2811811551762205
10675,0.7654461757024803,0.0,0.05120422888811076,0.27967932377265703
10676,0.7644429080199485,0.0,0.05105624494115158,0.27818551456936214
10677,0.7634409553165821,0.0,0.05090868867889154,0.28418265924204317
10678,0.7624403158689218,0.0,0.05076155886512722,0.2997477255082591
10679,0.761440987955759,0.0,0.05061485426721583,0.3054743707056163
10680,0.7604429698581336,0.0,0.050468573656082656,0.3038427857450489
10681,0.7594462598593325,0.0,0.05032271580622633,0.3022199149593544
10682,0.758450856244887,0.0,0.05017727949571888,0.3006057121006339
10683,0.7574567573025713,0.0,0.05003226350619977,0.2990001309200446
10684,0.7564639613223979,0.0,0.049887666622864583,0.29740312538216684
10685,0.7554724665966145,0.0,0.04974348763445035,0.29581464968887444
10686,0.754482271419698,0.0,0.04959972533321937,0.2942346582836666
10687,0.7534933740883494,0.0,0.04945637851494296,0.2926631058521109
10688,0.752505772901486,0.0,0.049313445978885824,0.2910999473212073
10689,0.7515194661602383,0.0,0.04917092652779168,0.2895451378583828
10690,0.7505344521679461,0.0,0.049028818967869786,0.28799863287034455
10691,0.749550729230161,0.0,0.04888712210878254,0.2864603880018714
10692,0.7485682956546506,0.0,0.04874583476363376,0.28493035913458087
10693,0.7475871497514053,0.0,0.048604955748957644,0.28340850238568654
10694,0.7466072898326421,0.0,0.048464483884708,0.2818947741067534
10695,0.7456287142128064,0.0,0.048324417994247866,0.280389130882455
10696,0.7446514212085672,0.0,0.04818475690433921,0.2788915295293347
10697,0.7436754091388127,0.0,0.048045499445132596,0.277401927094572
10698,0.7427006763246428,0.0,0.04790664445015673,0.2759202808547533
10699,0.7417272210893617,0.0,0.0477681907563077,0.27444654831464976
10700,0.7407550417584724,0.0,0.04763013720383786,0.272980687206
10701,0.7397841366596696,0.0,0.047492482636344174,0.2715226554862995
10702,0.7388145041228352,0.0,0.04735522590075617,0.27007241133759585
10703,0.7378461424800336,0.0,0.047218365847323675,0.26862991316528984
10704,0.7368790500655077,0.0,0.04708190132960476,0.26719511959694364
10705,0.735913225215677,0.0,0.04694583120445469,0.26576798948109426
10706,0.7349486662691362,0.0,0.04681015433201654,0.2643484818860738
10707,0.7339853715666559,0.0,0.04667486957571432,0.2629365560988359
10708,0.7330233394511843,0.0,0.04653997580224856,0.2615321716237877
10709,0.7320625682678462,0.0,0.04640547188159367,0.26013528818162934
10710,0.7311030563639451,0.0,0.046271356686995814,0.2587458657081978
10711,0.73014480208896,0.0,0.04613762909496962,0.25736386435331876
10712,0.7291878037945442,0.0,0.04600428798529289,0.25598924447966337
10713,0.7282320598345216,0.0,0.04587133224099858,0.25462196666161135
10714,0.7272775685648853,0.0,0.045738760748365,0.2532619916841206
10715,0.7263243283437969,0.0,0.04560657239690442,0.2519092805416025
10716,0.7253723375315864,0.0,0.0454747660793515,0.25056379443680354
10717,0.7244215944907588,0.0,0.04534334069165166,0.24922549477969244
10718,0.7234720975860031,0.0,0.04521229513295017,0.2478943431863543
10719,0.7225238451842139,0.0,0.0450816283055816,0.24657030147788944
10720,0.7215768356545338,0.0,0.04495133911505998,0.245253331679319
10721,0.7206310673684378,0.0,0.04482142647006911,0.24394339601849646
10722,0.7196865386999227,0.0,0.0446918892824528,0.24264045692502428
10723,0.7187432480259691,0.0,0.044562726467204494,0.24134447702917697
10724,0.7178011937278731,0.0,0.044433936942455725,0.24005541916083
10725,0.7168603741961562,0.0,0.044305519629462484,0.23877324634839392
10726,0.715920787858637,0.0,0.04417747345258908,0.2374979218177544
10727,0.7149824337186798,0.0,0.04404979733928884,0.23622940899121747
10728,0.7405047509207602,0.0,0.04392249022008294,0.23496767148645975
10729,0.75293096505946,0.0,0.04379555102853949,0.2337126731154825
10730,0.7519441013778716,0.0,0.04366897870125768,0.23246437788357038
10731,0.7509585309177206,0.0,0.04354277217786153,0.2312227499882535
10732,0.7499742521894543,0.0,0.04341693040100636,0.22998775381827463
10733,0.7489912635329593,0.0,0.04329145231639549,0.2287593539525644
10734,0.7480095632673291,0.0,0.043166336872800616,0.22753751515922674
10735,0.747029149707943,0.0,0.04304158302207758,0.2263222023945365
10736,0.7460500211702812,0.0,0.04291718971917306,0.2251133808019464
10737,0.7450721759711071,0.0,0.04279315592212234,0.22391101571109945
10738,0.7440956124289121,0.0,0.042669480592042154,0.222715072636843
10739,0.7431203288641134,0.0,0.0425461626931241,0.22152551727824477
10740,0.7421463235991582,0.0,0.042423201192633875,0.2203423155176113
10741,0.7411735949586007,0.0,0.04230059506092181,0.21916543341951042
10742,0.7402021412691644,0.0,0.042178343271451785,0.21799483722979676
10743,0.7392319608597856,0.0,0.04205644480086133,0.21683049337463361
10744,0.7382630520616339,0.0,0.041934898629077726,0.21567236845949797
10745,0.7372954132081051,0.0,0.041813703739544045,0.21452042926814716
10746,0.7363290426348046,0.0,0.04169285911968112,0.21337464276154228
10747,0.7353639386795263,0.0,0.04157236376191228,0.21223497607680122
10748,0.7344000996822401,0.0,0.04145221666622534,0.21110139652634188
10749,0.7334375239850808,0.0,0.04133241684780709,0.20997387159724062
10750,0.7324762099323441,0.0,0.04121296336706102,0.20885236895054254
10751,0.7315161558704847,0.0,0.041093855533882374,0.2077368564203267
10752,0.7305573601481149,0.0,0.040975130880122855,0.20662730201263885
10753,0.729599821116002,0.0,0.06675842829234781,0.20552367390445087
10754,0.7286435371270671,0.0,0.08346639377030785,0.20442594044268977
10755,0.7276885065363794,0.0,0.0832251720379453,0.20333407014331378
10756,0.7267347277011506,0.0,0.08298464568479061,0.20224803169041305
10757,0.7257821989807259,0.0,0.08274481420685866,0.20116779393532014
10758,0.7248309187365751,0.0,0.08250567577206781,0.2000933258957275
10759,0.7238808853322857,0.0,0.082267228425219,0.19902459675481057
10760,0.7229320971335631,0.0,0.08202947018731808,0.1979615758603579
10761,0.7219845525082407,0.0,0.08179239907531237,0.19690423272391244
10762,0.7210382498262946,0.0,0.08155601310786305,0.19585253701993197
10763,0.7200931874598588,0.0,0.0813203103074526,0.19480645858498666
10764,0.719149363783231,0.0,0.08108528870127663,0.19376596741704274
10765,0.7182067771728688,0.0,0.08085094632166248,0.19273103367498115
10766,0.7172654260073827,0.0,0.0806172812062811,0.19170162767891813
10767,0.7163253086675249,0.0,0.08038429139826063,0.1906777199143241
10768,0.7153864235361823,0.0,0.08015197494624936,0.18965928106951546
10769,0.7144487689983722,0.0,0.07992032990445089,0.20954141447110555
10770,0.71351234344124,0.0,0.07968935433264249,0.2926728367304678
10771,0.7125771452540631,0.0,0.07945904629618239,0.3751305172469643
10772,0.7116431728282572,0.0,0.07922940386600939,0.45337292543065916
10773,0.7107104245573916,0.0,0.07900042511863718,0.5246734237276842
10774,0.7097788988372203,0.0,0.0787721081361454,0.5872555211447544
10775,0.7088485940657406,0.0,0.07854445100616951,0.6403204322684668
10776,0.7079195086433203,0.0,0.07831745182189105,0.6839745345229633
10777,0.7069916409729953,0.0,0.0780911086820298,0.7190741823147478
10778,0.7060649894612645,0.0,0.07786541969084002,0.7470123365067836
10779,0.7051395525207139,0.0,0.07764038295811286,0.7694750756776971
10780,0.7042153285821431,0.0,0.07741599659918895,0.7852074522091113
10781,0.7032923162071403,0.0,0.07719225873498749,0.7810135407594505
10782,0.721230330981157,0.0,0.07696916749206398,0.7768420278746708
10783,0.7574409161379295,0.0,0.07674672100271991,0.7726927955385943
10784,0.7894167626998294,0.0,0.07652491740521242,0.7685657248475279
10785,0.8161452048478132,0.0,0.07630375484417003,0.7644606974563993
10786,0.8372487763882536,0.0,0.07608323147147328,0.760377595637072
10787,0.8408545999876127,0.0,0.07586334544830477,0.7563163022855266
10788,0.839752495167311,0.0,0.07564409495061915,0.752276700921369
10789,0.8386518345851465,0.0,0.07542547818701571,0.7482586756854949
10790,0.8375526165671319,0.0,0.07520749347992302,0.7442621113371857
10791,0.8364548392633944,0.0,0.07499014000026392,0.7402868932509991
10792,0.8353585007988841,0.0,0.07566801971517796,0.7363329074135831
10793,0.8342635992933765,0.0,0.07544933578846086,0.7324000404204623
10794,0.8331701328662993,0.0,0.07523128223472914,0.7284881794728189
10795,0.8320780996383136,0.0,0.07501385858194075,0.7245972123742793
10796,0.8309874977319379,0.0,0.0747970631977969,0.7207270275277127
10797,0.829898325271826,0.0,0.07458089432074538,0.7168775139320427
10798,0.8288105803849045,0.0,0.0743653501615131,0.7130485611790796
10799,0.8277242612004412,0.0,0.07415042892475963,0.7092400594503724
10800,0.8266393658500858,0.0,0.0739361288156282,0.7054518995140918
10801,0.8255558924678918,0.0,0.07372244804219534,0.7016839727219606
10802,0.824473839190331,0.0,0.07350938481652794,0.6979361710062717
10803,0.8233932041563016,0.0,0.07329693735518791,0.6942083868771349
10804,0.8223139855071331,0.0,0.07308510387949117,0.6905005134204649
10805,0.8212361813865813,0.0,0.07287388261564688,0.6868124442994553
10806,0.820159789940813,0.0,0.07266327179483448,0.6831440737871383
10807,0.8190848093183691,0.0,0.07245326965324565,0.7104466827529886
10808,0.8180112376701016,0.0,0.07224387443210707,0.8201443505565837
10809,0.8169390731490964,0.0,0.07203508437769145,0.9436667317230342
10810,0.8158683139106336,0.0,0.07182689774132271,1.0754850601461667
10811,0.8147989581122537,0.0,0.07161931277937891,1.1744489605200426
10812,0.8137310039139367,0.0,0.07141232775329556,1.1681760486618444
10813,0.8126644494782755,0.0,0.07120594092957266,1.161936641240541
10814,0.8115992929705231,0.0,0.07100015057978981,1.1557305594334766
10815,0.810535532558526,0.0,0.07079495498063534,1.1495576252557134
10816,0.8094731664126236,0.0,0.07059035241396144,1.1434176616637954
10817,0.8084121927055766,0.0,0.07038634116688731,1.1373104925579185
10818,0.8073526096125277,0.0,0.07018291953199636,1.1312359427782253
10819,0.8062944153109887,0.0,0.06998008580773196,1.1251938381001667
10820,0.8052376079808382,0.0,0.06977783829925023,1.1191840052296367
10821,0.8041821858043265,0.0,0.06957617532046362,1.1132062717980606
10822,0.8031281469660811,0.0,0.06937509519974051,1.107260466357478
10823,0.8020754896531137,0.0,0.0691745962999479,1.1013464183756398
10824,0.801024212054828,0.0,0.06897467712356901,1.095463958231124
10825,0.799974312363028,0.0,0.06877533776734517,1.0896129172084752
10826,0.798925788771925,0.0,0.08745838975718688,1.0837931274933703
10827,0.7978786394781365,0.0,0.11323515201252808,1.078004422167804
10828,0.7968328626806604,0.0,0.11713756994263266,1.0722466352053048
10829,0.7957884565807891,0.0,0.11679903467672252,1.066519601466174
10830,0.7947454193819375,0.0,0.11646147721555296,1.0608231566927473
10831,0.7937037492894338,0.0,0.11612489518066284,1.0551571375046842
10832,0.7926634445105107,0.0,0.1157892858379042,1.0495213813942839
10833,0.7916245032546707,0.0,0.1154546464036701,1.0439157267218206
10834,0.7905869237341294,0.0,0.11512097408646553,1.0383400127109106
10835,0.7895507041639233,0.0,0.11478826609699384,1.0327940794439
10836,0.7885158427617316,0.0,0.11445651965144314,1.0272777678572789
10837,0.7874823377476776,0.0,0.11412573197277047,1.0217909197371247
10838,0.7864501873442143,0.0,0.11379590029126797,1.016333377714564
10839,0.7854193897760848,0.0,0.11346702184483275,1.0109049852612644
10840,0.7843899432703129,0.0,0.11313909387910073,1.0055055866849476
10841,0.7833618460562067,0.0,0.11281211364751324,1.0001350271249267
10842,0.7823350963653656,0.0,0.11248607841134729,0.9947931525476652
10843,0.7813096924316816,0.0,0.11216098543972561,0.9894798097423572
10844,0.780285632491344,0.0,0.11183683200961483,0.984194846316522
10845,0.7792629147828378,0.0,0.11151361540581643,0.9789381106916106
10846,0.7782415375469429,0.0,0.11119133292095289,0.973709452098615
10847,0.7772214990267323,0.0,0.11086998185545124,0.968508720573692
10848,0.7762027974675674,0.0,0.11054955951752465,0.9633357669538388
10849,0.7751854311170974,0.0,0.11023006322315278,0.9581904428726662
10850,0.7741693982252563,0.0,0.10991149029606136,0.9530726007562575
10851,0.7731546970442627,0.0,0.10959383806770126,0.9479820938190328
10852,0.7721413258286192,0.0,0.10927710387722718,0.9429187760595588
10853,0.7711292828351133,0.0,0.1089612850714762,0.9378825022563204
10854,0.7701185663228176,0.0,0.10864637900494603,0.9328731279635055
10855,0.7691091745530884,0.0,0.1083323830397735,0.9278905095068298
10856,0.7681011057895641,0.0,0.10801929454571288,0.9229345039794014
10857,0.7670943582981619,0.0,0.10770711090011453,0.9180049692376216
10858,0.7660889303470754,0.0,0.10739582948790392,0.9131017638971178
10859,0.7650848202067712,0.0,0.10708544770156068,0.9082247473287057
10860,0.7640820261499871,0.0,0.10677596294109817,0.9033737796543903
10861,0.763080546451729,0.0,0.10646737261404315,0.8985487217434154
10862,0.7620803793892693,0.0,0.10615967413541551,0.8937494352084058
10863,0.7610815232421441,0.0,0.10585286492770767,0.888975782401713
10864,0.7600839762921495,0.0,0.10554694242086396,0.8842276264123605
10865,0.7590877368233386,0.0,0.10524190405225949,0.8795048310653535
10866,0.7580928031220167,0.0,0.10493774726667868,0.87480726093591
10867,0.7570991734767368,0.0,0.10463446951629346,0.8701347816712245
10868,0.7561068461782963,0.0,0.10433206826064173,0.9139459957999885
10869,0.7551158195197327,0.0,0.10403054096660543,0.9479100484866588
10870,0.7541260917963201,0.0,0.10372988510838871,0.9428471158831733
10871,0.7531376613055658,0.0,0.10343009816749658,0.9378112248988877
10872,0.7521505263472075,0.0,0.10313117763271325,0.932802231339348
10873,0.7511646852232102,0.0,0.10283312100008096,0.9278199915691219
10874,0.7501801362377635,0.0,0.10253592577287868,0.9228643626996983
10875,0.7491968776972783,0.0,0.1022395894616009,0.9179352026011368
10876,0.7482149079103841,0.0,0.10194410958393671,0.9130323699011273
10877,0.7472342251879265,0.0,0.10164948366474845,0.9081557239818623
10878,0.7462548278429637,0.0,0.10135570923605074,0.9033051249763566
10879,0.745276714190764,0.0,0.10106278383698909,0.8984804337646101
10880,0.7442998825488032,0.0,0.10077070501381886,0.8936815119697246
10881,0.7433243312367607,0.0,0.10047947031988379,0.8889082219540135
10882,0.7423500585765186,0.0,0.1001890773155951,0.8841604268150661
10883,0.7413770628921573,0.0,0.09989952356841048,0.8794379903816002
10884,0.7404053425099545,0.0,0.09961080665281395,0.8747407772087799
10885,0.7394348957583817,0.0,0.09932292415029606,0.8700686525732526
10886,0.7384657209681027,0.0,0.09903587364933493,0.8654214824699227
10887,0.7374978164719707,0.0,0.09874965274537778,0.860799133610733
10888,0.7365311806050266,0.0,0.09846425904082277,0.8562014734216431
10889,0.735565811704497,0.0,0.0981796901450008,0.8516283700376217
10890,0.7346017081097914,0.0,0.09789594367415695,0.8470796922979548
10891,0.7336388681625021,0.0,0.09761301725143146,0.8425553097422377
10892,0.7326772902064012,0.0,0.0973309085068403,0.8380550926066535
10893,0.7317169725874396,0.0,0.09704961507725532,0.8335789118203173
10894,0.7307579136537479,0.0,0.09676913460638403,0.8291266390016289
10895,0.7298001117556339,0.0,0.09648946474474925,0.8246981464546271
10896,0.7288435652455835,0.0,0.09621060314966826,0.82029330716535
10897,0.7278882724782592,0.0,0.09593254748523165,0.815911994798204
10898,0.7269342318104942,0.0,0.09565529542228177,0.8115540836923497
10899,0.7259814416012815,0.0,0.09537884463839016,0.8072194488580973
10900,0.7250299002117503,0.0,0.09510319281783502,0.8029079659733245
10901,0.7240796060051296,0.0,0.09482833765157841,0.7986195113799093
10902,0.7231305573467086,0.0,0.09455427683724488,0.7943539620801847
10903,0.7221827526038168,0.0,0.0942810080791024,0.7901111957334194
10904,0.72123619014585,0.0,0.09400852908804701,0.7858910906523172
10905,0.7202908683443346,0.0,0.09373683758159147,0.781693525799541
10906,0.7193467855729958,0.0,0.09346593128385718,0.7775183807842483
10907,0.7184039402077943,0.0,0.09319580792556828,0.7733655358586411
10908,0.7174623306269302,0.0,0.09292646524404728,0.7692348719145294
10909,0.7165219552108383,0.0,0.09265790098321279,0.7651262704799086
10910,0.7155828123421927,0.0,0.0923901128935834,0.7610396137155563
10911,0.7146449004059505,0.0,0.0921230987322944,0.75697478441165
10912,0.7137082177894587,0.0,0.09185685626314155,0.7529316659844009
10913,0.7127727628827175,0.0,0.0915913832566807,0.74891014247271
10914,0.7118385340790598,0.0,0.09132667749044966,0.7449100985348417
10915,0.7109055297772443,0.0,0.09106273674948552,0.7409314194451145
10916,0.7099737483901473,0.0,0.09079955882766105,0.736973991090612
10917,0.709043188410029,0.0,0.09053714153178767,0.7330376999679089
10918,0.710934413312946,0.0,0.09027548269840657,0.7291224331798163
10919,0.7100025948504686,0.0,0.09001458031519775,0.7252280784321432
10920,0.7090719969671097,0.0,0.09634454837888203,0.7213545240304766
10921,0.7081426187564437,0.0,0.1181491932333526,0.7175016588769778
10922,0.7072144586622071,0.0,0.11780773392067015,0.7136693724671959
10923,0.7062875150975031,0.0,0.11746726110357572,0.7098575548868999
10924,0.7053617864711934,0.0,0.11712777220565118,0.7060660968089273
10925,0.7044372711923229,0.0,0.11678926442907209,0.7022948894900483
10926,0.7035139676712919,0.0,0.1164517349522341,0.6985438247678492
10927,0.702591874320257,0.0,0.11611518095341154,0.6948127950576292
10928,0.7016709895532929,0.0,0.11577959961611389,0.6911016933493166
10929,0.7007513117864631,0.0,0.11544498813074631,0.6874104132043987
10930,0.6998328394378563,0.0,0.1151113436952299,0.683738848752869
10931,0.6989155709276034,0.0,0.11477866351526045,0.6800868946901903
10932,0.6979995046778853,0.0,0.11444694480442137,0.6764544462742745
10933,0.6970846391129388,0.0,0.11411618478423129,0.6728413993224773
10934,0.6961709726590569,0.0,0.11378638068415953,0.6692476502086112
10935,0.6952585037445891,0.0,0.11345752974162562,0.6656730958599724
10936,0.6943472307999404,0.0,0.1131296292019905,0.6621176337543846
10937,0.6934371522575696,0.0,0.1128026763185442,0.6585811619172586
10938,0.6925282665519868,0.0,0.11247666835249262,0.655063578918668
10939,0.6916205721197524,0.0,0.11215160257294397,0.651564783870439
10940,0.690714067399473,0.0,0.111827476256895,0.6480846764232564
10941,0.6898087508318003,0.0,0.1115042866892154,0.6446231567637855
10942,0.6889046208594287,0.0,0.11118203116263002,0.6411801256118062
10943,0.6880016759270917,0.0,0.11086070697769776,0.6377554842173643
10944,0.6870999144815613,0.0,0.11054031144278834,0.6343491343579368
10945,0.6861993349716442,0.0,0.11022084187405748,0.6309609783356125
10946,0.6852999358481806,0.0,0.10990229559542178,0.6275909189742909
10947,0.6844017155640415,0.0,0.10958466993853352,0.6242388596168988
10948,0.6835046725741263,0.0,0.10926796224275671,0.6209047041226249
10949,0.6826088053353597,0.0,0.10895216985514308,0.6175883568641671
10950,0.6817141123066908,0.0,0.10863729013040949,0.614289722724994
10951,0.6808205919490882,0.0,0.10832332043091512,0.6110087070966166
10952,0.6799282427255394,0.0,0.10801025812663981,0.6077452158758706
10953,0.6790370631010458,0.0,0.10769810059516186,0.604499155462216
10954,0.6781470515426216,0.0,0.10738684522163663,0.6012704327550498
10955,0.6772582065192899,0.0,0.10707648939877495,0.5980589551510331
10956,0.6763705265020808,0.0,0.10676703052682161,0.5948646305414356
10957,0.6754840099640281,0.0,0.106458466013534,0.5916873673094926
10958,0.6745986553801663,0.0,0.1061507932741605,0.5885270743277778
10959,0.6737144612275289,0.0,0.10584400973141915,0.5853836609555892
10960,0.6728314259851446,0.0,0.10553811281547612,0.5822570370363499
10961,0.6719495481340354,0.0,0.1052330999639241,0.5791471128950219
10962,0.6710688261572137,0.0,0.10492896862176081,0.5760537993355341
10963,0.6701892585396796,0.0,0.10462571624136748,0.5729770076382245
10964,0.6693108437684184,0.0,0.10432334028248706,0.569916649557295
10965,0.668433580332398,0.0,0.10402183821220297,0.5668726373182803
10966,0.6675574667225661,0.0,0.10372120750491733,0.5638448836155305
10967,0.6666825014318487,0.0,0.10342144564232975,0.5608333016097073
10968,0.6658086829551466,0.0,0.10312255011341594,0.5578378049252931
10969,0.6649360097893336,0.0,0.10282451841440676,0.5548583076481148
10970,0.6640644804332538,0.0,0.10252734804876733,0.5518947243228806
10971,0.6631940933877197,0.0,0.10223103652717651,0.5489469699507283
10972,0.6623248471555087,0.0,0.10193558136750669,0.5460149599867896
10973,0.6614567402413614,0.0,0.10164098009480355,0.5430986103377641
10974,0.6605897711519783,0.0,0.10134723024126606,0.540197837359508
10975,0.6597239383960175,0.0,0.10105432934622645,0.5373125578546345
10976,0.6588592404840927,0.0,0.10076227495612997,0.5344426890701282
10977,0.6579956759287687,0.0,0.10047106462451463,0.53158814869497
10978,0.6571332432445608,0.0,0.10018069591199055,0.5287488548577772
10979,0.6562719409479303,0.0,0.09989116638621949,0.525924726124455
10980,0.6554117675572833,0.0,0.09960247362189392,0.5231156814958597
10981,0.6545527215929674,0.0,0.09931461520071654,0.520321640405477
10982,0.6536948015772687,0.0,0.09902758871137925,0.5175425227171098
10983,0.6528380060344097,0.0,0.09874139174954266,0.5147782487225804
10984,0.6519823334905468,0.0,0.09845602191781545,0.5120287391394438
10985,0.6511277824737677,0.0,0.09817147682573389,0.5092939151087145
10986,0.6502743515140891,0.0,0.09788775408974154,0.5065736981926039
10987,0.6494220391434535,0.0,0.09760485133316907,0.5038680103722711
10988,0.6485708438957292,0.0,0.09732276618621441,0.5011767740455854
10989,0.6477207643067043,0.0,0.09704149628592312,0.4984999120249006
10990,0.6468717989140882,0.0,0.09676103927616886,0.495837347534842
10991,0.6460239462575063,0.0,0.09648139280763417,0.49318900421010387
10992,0.6451772048784986,0.0,0.09620255453779135,0.49055480609325997
10993,0.6443315733205175,0.0,0.09592452213088332,0.48793467763258475
10994,0.6434870501289246,0.0,0.09564729325790443,0.4853285436798868
10995,0.6426436338509882,0.0,0.09537086559658131,0.4827363294883533
10996,0.6418013230358809,0.0,0.09509523683135337,0.4801579607104058
10997,0.6409601162346769,0.0,0.09482040465335352,0.4775933633955681
10998,0.6401200120003497,0.0,0.09454636676038845,0.47504246398834543
10999,0.6392810088877694,0.0,0.09427312085691926,0.47250518932611374
11000,0.6384431054536999,0.0,0.09400066465404176,0.4699814666370222
11001,0.6376063002567969,0.0,0.09372899586946709,0.4674712235379057
11002,0.6367705918576052,0.0,0.09345811222750229,0.4649743880322082
11003,0.6359359788185563,0.0,0.09318801145903095,0.4624908885079184
11004,0.6351024597039663,0.0,0.092918691301494,0.4600206537355157
