frame,cell_0_filtered,cell_1_filtered,cell_2_filtered,cell_4_filtered
12746,0.5556595937116463,-5e-324,0.0818521376289709,0.3037951321291037
12747,0.5549009162420713,0.0,0.08161549303485442,0.3021725157202099
12748,0.554126395605784,5e-324,0.08137952683618609,0.30055856595432623
12749,0.5533339168635101,5e-324,0.08114425482786046,0.29895323654329403
12750,0.5525242485111171,0.0,0.08090970412572762,0.2973564814452062
12751,0.5517031838388792,-5e-324,0.08067591524485658,0.29576825486343195
12752,0.5508841917059655,-5e-324,0.08044294260462231,0.2941885112455809
12753,0.5500913446660993,0.0,0.08021085206750489,0.2926172052823994
12754,0.5493620376859625,5e-324,0.079979713713827,0.29105429190660526
12755,0.5487486684979832,5e-324,0.07974958775965095,0.28949972629167336
12756,0.5483180333257428,0.0,0.07952050149967502,0.2879534638505867
12757,0.5481467399581603,-5e-324,0.07929241562502093,0.2864154602345664
12758,0.5483105357544253,-5e-324,0.07906517951218697,0.28488567133179205
12759,0.5488652275346965,0.0,0.07883847743019383,0.2833640532661209
12760,0.5498170353820808,5e-324,0.07861177138925966,0.2818505623958112
12761,0.551081788926058,5e-324,0.07838425179068471,0.2803451553122531
12762,0.5524637265637732,0.0,0.07815481415487502,0.2788477888387101
12763,0.553713822206888,-5e-324,0.0779220886323309,0.2773584200290695
12764,0.5546411663072034,-5e-324,0.07768455775363836,0.27587700616660404
12765,0.5551676432214817,0.0,0.0774408050860266,0.2744035047627417
12766,0.5553039934027306,5e-324,0.07718994014233825,0.2729378735558454
12767,0.5551086762367564,5e-324,0.07693223872293715,0.2714800705099997
12768,0.5546587020416978,0.0,0.07667001721792276,0.2700300538138056
12769,0.5540310031380256,-5e-324,0.0764087175708751,0.2685877818791818
12770,0.553292137496668,-5e-324,0.07615810966224304,0.26715321334017256
12771,0.552493985220398,0.0,0.07593341408403936,0.26572630705176226
12772,0.551673338587022,5e-324,0.07575600851198165,0.26430702208869605
12773,0.5508537013349964,5e-324,0.07565321000908662,0.2628953177443064
12774,0.5500480686352194,0.0,0.07565643997272753,0.261491153529346
12775,0.5492618763322125,-5e-324,0.0757969112091019,0.26009448917082667
12776,0.5484956477915887,-5e-324,0.0760978832257753,0.25870528461086456
12777,0.5477471180045742,0.0,0.07656259455966481,0.2573235000055311
12778,0.5470127832347548,5e-324,0.07715731064140134,0.2559490957237104
12779,0.5462889247369545,5e-324,0.07780182403950923,0.25458203234596233
12780,0.545572204023476,0.0,0.07839295856725098,0.25322227066339226
12781,0.5448599411434448,-5e-324,0.07885103681529124,0.25186977167652624
12782,0.5441501802133633,-5e-324,0.07914318201322233,0.2505244965941924
12783,0.5434416284402774,0.0,0.07927357614403693,0.24918640683240853
12784,0.5427335333406837,5e-324,0.07926634284101386,0.24785546401327538
12785,0.5420255422529644,5e-324,0.07915339910015089,0.24653162996387593
12786,0.541317570919069,0.0,0.07896668744967014,0.24521486671518056
12787,0.5406096947317475,-5e-324,0.07873387481524192,0.2439051365009581
12788,0.5399020671260633,-5e-324,0.07847654699114605,0.24260240175669257
12789,0.5391948639479976,0.0,0.07821002631456431,0.24130662511850584
12790,0.5384882496659855,5e-324,0.07794411189331897,0.24001776942208602
12791,0.537782360204847,5e-324,0.07768423085152251,0.2387357977016215
12792,0.537077297281574,0.0,0.07743266238146619,0.23746067318874076
12793,0.5363731298653786,-5e-324,0.07718963770246245,0.23619235931145777
12794,0.5356698993833146,-5e-324,0.07695422365230657,0.23493081969312316
12795,0.5349676262991643,0.0,0.07672496791412399,0.23367601815138084
12796,0.5342663165686494,5e-324,0.07650032571752159,0.23242791869713023
12797,0.5335659671593646,5e-324,0.07627890833553062,0.2311864855334942
12798,0.5328665703119917,0.0,0.07605959961655731,0.22995168305479216
12799,0.5321681165328777,-5e-324,0.07584158385532098,0.22872347584551905
12800,0.5314705964828471,-5e-324,0.07562432086761063,0.22750182867932953
12801,0.5307740020016922,0.0,0.07540749520164386,0.22628670651802746
12802,0.530078326516882,5e-324,0.07519095786025136,0.2250780745105613
12803,0.5293835650566943,5e-324,0.07497467170549131,0.22387589799202426
12804,0.5286897140427234,0.0,0.0747586662321033,0.22268014248266016
12805,0.5279967709881855,-5e-324,0.074543003597805,0.2214907736868745
12806,0.527304734184619,-5e-324,0.07432775544335679,0.22030775749225082
12807,0.5266136024242347,0.0,0.07411298879504777,0.2191310599685723
12808,0.5259233747792765,5e-324,0.07389875888532621,0.2179606473668485
12809,0.5252340504425512,5e-324,0.07368510676512702,0.21679648611834745
12810,0.5245456286232167,0.0,0.07347205988793262,0.215638542833633
12811,0.5238581084871369,-5e-324,0.07325963425957059,0.2144867843016069
12812,0.5231714891299035,-5e-324,0.07304783716559378,0.21334117748855652
12813,0.5224857695715539,0.0,0.072836669851965,0.21220168953720736
12814,0.521800948764002,5e-324,0.07262612981992261,0.2110682877657805
12815,0.5211170256045045,5e-324,0.07241621259921073,0.2099409396670555
12816,0.5204339989506582,0.0,0.07220691299457997,0.20881961290743792
12817,0.5197518676342301,-5e-324,0.07199822587347342,0.20770427532603203
12818,0.5190706304724836,-5e-324,0.07179014659408592,0.2065948949337184
12819,0.5183902862765999,0.0,0.07158267117696786,0.20549143991223645
12820,0.5177108338573592,5e-324,0.07137579631169386,0.20439387861327188
12821,0.5170322720285428,5e-324,0.07116951927138028,0.20330217955754903
12822,0.5163545996086193,0.0,0.07096383778769604,0.20221631143392782
12823,0.5156778154212512,-5e-324,0.070758749920798,0.20113624309850583
12824,0.5150019182950836,-5e-324,0.07055425394392285,0.20006194357372498
12825,0.5143269070631613,0.0,0.07035034825158402,0.19899338204748315
12826,0.5136527805622203,5e-324,0.07014703129315494,0.19793052787225035
12827,0.5129795376320028,5e-324,0.06994430152941468,0.1968733505641897
12828,0.5123071771146782,0.0,0.06974215740763166,0.19582181980228303
12829,0.5116356978543997,-5e-324,0.06954059735024781,0.19477590542746137
12830,0.5109650986969948,-5e-324,0.06933961975260491,0.19373557744173966
12831,0.5102953784897717,0.0,0.0691392229859772,0.1927008060073567
12832,0.5096265360814158,5e-324,0.06893940540313019,0.19167156144591915
12833,0.5089585703219491,5e-324,0.068740165344529,0.19064781423755045
12834,0.5082914800627304,0.0,0.0685415011440701,0.1896295350200441
12835,0.5076252641564775,-5e-324,0.06834341113377781,0.18861669458802155
12836,0.506959921457299,-5e-324,0.06814589364729552,0.18760926389209462
12837,0.5062954508207262,0.0,0.06794894702223919,0.18660721403803232
12838,0.5056318511037412,5e-324,0.06775256960160356,0.1856105162859323
12839,0.5049691211647981,5e-324,0.0675567597344537,0.18461914204939653
12840,0.5043072598638384,0.0,0.06736151577612634,0.18363306289471137
12841,0.5036462660622996,-5e-324,0.06716683608813132,0.18265225054003228
12842,0.5029861386231188,-5e-324,0.06697271903789846,0.18167667685457248
12843,0.5023268764107336,0.0,0.0667791629984713,0.18070631385779623
12844,0.5016684782910796,5e-324,0.06658616634821064,0.17974113371861633
12845,0.501010943131587,5e-324,0.06639372747054177,0.17878110875459577
12846,0.5003542698011764,0.0,0.06620184475375776,0.1778262114311538
12847,0.4996984571702547,-5e-324,0.06601051659087862,0.17687641436077625
12848,0.4990435041107114,-5e-324,0.06581974137955826,0.17593169030222974
12849,0.4983894094959147,0.0,0.06562951752202874,0.1749920121597807
12850,0.49773617220070854,5e-324,0.06543984342507056,0.1740573529824178
12851,0.4970837911014099,5e-324,0.06525071749999976,0.17312768596307937
12852,0.49643226507580673,0.0,0.06506213816266397,0.17220298443788412
12853,0.4957815930031565,-5e-324,0.06487410383344233,0.17128322188536654
12854,0.49513177376418427,-5e-324,0.0646866129372456,0.17036837192571633
12855,0.4944828062410822,0.0,0.06449966390351468,0.16945840832002165
12856,0.49383468931750835,5e-324,0.06431325516621664,0.16855330496951665
12857,0.4931874218785857,5e-324,0.0641273851638383,0.16765303591483283
12858,0.49254100281090135,0.0,0.06394205233937748,0.16675757533525468
12859,0.4918954310025053,-5e-324,0.06375725514033267,0.16586689754797904
12860,0.4912507053429095,-5e-324,0.06357299201869138,0.16498097700737854
12861,0.49060682472308575,0.0,0.0633892614309178,0.16409978830426894
12862,0.48996378803546425,5e-324,0.06320606183794011,0.1632233061651804
12863,0.48932159417393084,5e-324,0.06302339170513752,0.16235150545163263
12864,0.4886802420338241,0.0,0.0628412495023272,0.1614843611594138
12865,0.48803973051193167,-5e-324,0.06265963370375134,0.16062184841786356
12866,0.48740005850648577,-5e-324,0.062478542788064105,0.1597639424891595
12867,0.4867612249171581,0.0,0.06229797523831854,0.15891061876760781
12868,0.4861232286450543,5e-324,0.06211792954195354,0.15806185277893747
12869,0.48548606859270804,5e-324,0.061938404190780685,0.15721762017959817
12870,0.4848497436640765,0.0,0.06175939768097111,0.15637789675606223
12871,0.4842142527645371,-5e-324,0.061580908513042314,0.15554265842413006
12872,0.48357959480088636,-5e-324,0.061402935191844935,0.15471188122823942
12873,0.4829457686813416,0.0,0.06122547622654971,0.15388554134077823
12874,0.48231277331554473,5e-324,0.061048530130634396,0.1530636150614012
12875,0.48168060761456766,5e-324,0.060872095421870935,0.15224607881635024
12876,0.4810492704909167,0.0,0.06069617062231274,0.15143290915777818
12877,0.4804187608585359,-5e-324,0.06052075425828226,0.15062408276307637
12878,0.4797890776328077,-5e-324,0.060345844860358835,0.14981957643420588
12879,0.4791602197305513,0.0,0.060171440963366706,0.14901936709703203
12880,0.47853218607001874,5e-324,0.05999754110636333,0.14822343180066275
12881,0.4779049755708901,5e-324,0.059824143832627824,0.1474317477167903
12882,0.4772785871542679,0.0,0.0596512476896495,0.14664429213903654
12883,0.476653019742672,-5e-324,0.05947885122911638,0.14586104248230172
12884,0.47602827226003475,-5e-324,0.05930695300690357,0.14508197628211675
12885,0.47540434363169715,0.0,0.05913555158306163,0.14430707119399874
12886,0.47478123278440554,5e-324,0.05896464552180462,0.14353630499281025
12887,0.4741589386463092,5e-324,0.05879423339149807,0.1427696555721218
12888,0.4735374601469587,0.0,0.05862431376464677,0.14200710094357763
12889,0.47291679621730454,-5e-324,0.058454885217882446,0.14124861923626533
12890,0.47229694578969594,-5e-324,0.05828594633195144,0.14049418869608826
12891,0.4716779077978801,0.0,0.05811749569170236,0.13974378768514167
12892,0.4710596811770011,5e-324,0.057949531886073796,0.13899739468109212
12893,0.47044226486359914,5e-324,0.057782053508082146,0.13825498827656013
12894,0.46982565779560914,0.0,0.05761505915480956,0.1375165471785061
12895,0.46920985891235945,-5e-324,0.05744854742739206,0.13678205020761977
12896,0.4685948671545702,-5e-324,0.057282516931007776,0.13605147629771278
12897,0.46798068146435134,0.0,0.05711696627486534,0.13532480449511436
12898,0.4673673007852007,5e-324,0.05695189407219235,0.13460201395807048
12899,0.46675472406200186,5e-324,0.056787298940224024,0.13388308395614612
12900,0.46614295024102165,0.0,0.05662317950019178,0.13316799386963069
12901,0.4655319782699083,-5e-324,0.05645953437731193,0.1324567231889467
12902,0.4649218070976885,-5e-324,0.05629636220077436,0.1317492515140614
12903,0.46431243567476543,0.0,0.05613366160373112,0.13104555855390193
12904,0.4637038629529163,5e-324,0.055971431223285024,0.13034562412577325
12905,0.46309608788528994,5e-324,0.05580966970047813,0.12964942815477917
12906,0.46248910942640487,0.0,0.05564837568028023,0.12895695067324678
12907,0.46188292653214746,-5e-324,0.05548754781157726,0.12826817182015365
12908,0.4612775381597698,-5e-324,0.05532718474715973,0.12758307184055806
12909,0.4606729432678883,0.0,0.05516728514371115,0.12690163108503255
12910,0.46006914081648276,5e-324,0.05500784766179652,0.1262238300091003
12911,0.4594661297668945,5e-324,0.05484887096585091,0.12554964917267455
12912,0.4588639090818258,0.0,0.054690353724168174,0.124879069239501
12913,0.45826247772533846,-5e-324,0.05453229460888973,0.12421207097660326
12914,0.457661834662853,-5e-324,0.05437469229599362,0.12354863525373119
12915,0.4570619788611471,0.0,0.054217545465283574,0.1228887430428122
12916,0.4564629092883545,5e-324,0.0540608528003783,0.12223237541740559
12917,0.4558646249139631,5e-324,0.053904612988700834,0.12157951355215961
12918,0.4552671247088136,0.0,0.05374882472146795,0.12093013872227162
12919,0.4546704076450971,-5e-324,0.053593486693679554,0.12028423230295104
12920,0.45407447269635326,-5e-324,0.05343859760410809,0.11964177576888513
12921,0.4534793188374688,0.0,0.05328415615528785,0.11900275069370767
12922,0.4528849450446747,5e-324,0.05313016105350424,0.11836713874947051
12923,0.4522913502955452,5e-324,0.05297661100878286,0.1177349217061179
12924,0.45169853356899514,0.0,0.05282350473487866,0.11710608143096365
12925,0.4511064938452788,-5e-324,0.05267084094926489,0.11648059988817097
12926,0.4505152301059878,-5e-324,0.0525186183731221,0.11585845913823527
12927,0.4499247413340497,0.0,0.0523668357313271,0.1152396413374696
12928,0.449335026513726,5e-324,0.05221549175244191,0.11462412873749284
12929,0.4487460846306108,5e-324,0.05206458516870283,0.11401190368472072
12930,0.44815791467162835,0.0,0.05191411471600954,0.11340294861985943
12931,0.44757051562503103,-5e-324,0.05176407913391427,0.11279724607740203
12932,0.4469838864803959,-5e-324,0.05161447716561115,0.1121947786851275
12933,0.44639802622862124,0.0,0.051465307557925596,0.11159552916360252
12934,0.44581293386192233,5e-324,0.05131656906130389,0.11099948032568584
12935,0.4452286083738257,5e-324,0.05116826042980281,0.11040661507603537
12936,0.4446450487591632,0.0,0.0510203804210794,0.10981691641061787
12937,0.4440622540140654,-5e-324,0.050872927796380744,0.10923036741622126
12938,0.4434802231359562,-5e-324,0.05072590132053392,0.10864695126996948
12939,0.44289895512354877,0.0,0.050579299761935835,0.1080666512388401
12940,0.4423184489768463,5e-324,0.05043312189254312,0.10748945067918428
12941,0.4417387036971497,5e-324,0.050287366487862,0.10691533303624953
12942,0.44115971828707534,0.0,0.0501420323269381,0.10634428184370484
12943,0.44058149175058753,-5e-324,0.049997118192346236,0.10577628072316839
12944,0.44000402309304815,-5e-324,0.04985262287018018,0.1052113133837378
12945,0.4394273113212851,0.0,0.04970854515004229,0.10464936362152294
12946,0.43885135544367865,5e-324,0.049564883825033275,0.10409041531918112
12947,0.43827615447025764,5e-324,0.04942163769174188,0.10353445244545485
12948,0.4377017074127906,0.0,0.04927880555023461,0.10298145905471205
12949,0.43712801328484485,-5e-324,0.04913638620404556,0.10243141928648866
12950,0.43655507110177283,-5e-324,0.04899437846016627,0.10188431736503384
12951,0.43598287988057044,0.0,0.04885278112903564,0.10134013759885738
12952,0.4354114386395377,5e-324,0.048711593024530035,0.10079886438027971
12953,0.434840746397663,5e-324,0.04857081296395339,0.10026048218498433
12954,0.43427080217365854,0.0,0.04843043976802739,0.09972497557157244
12955,0.4337016049845972,-5e-324,0.048290472260881845,0.09919232918112007
12956,0.4331331538441607,-5e-324,0.04815090927004495,0.0986625277367377
12957,0.43256544776060873,0.0,0.04801174962643365,0.09813555604313197
12958,0.4319984857347369,5e-324,0.04787299216434403,0.09761139898616997
12959,0.4314322667583096,5e-324,0.047734635721441696,0.09709004153244565
12960,0.43086678981373083,0.0,0.04759667913875209,0.09657146872884868
12961,0.43030205387603243,-5e-324,0.04745912126065083,0.09605566570213565
12962,0.4297380579185679,-5e-324,0.04732196093485399,0.09554261765850339
12963,0.42917480092402155,0.0,0.04718519701240834,0.09503230988316473
12964,0.42861228190235307,5e-324,0.04704882834768164,0.09452472773992647
12965,0.42805049991692057,5e-324,0.046912853798352847,0.09401985667076951
12966,0.4274894541190466,0.0,0.046777272225402386,0.09351768219543143
12967,0.42692914378945246,-5e-324,0.046642082493102484,0.09301818991099108
12968,0.426369568382051,-5e-324,0.04650728346900741,0.0925213654914555
12969,0.4258107275613713,0.0,0.046372874023943925,0.09202719468734907
12970,0.4252526212193912,5e-324,0.046238853032001696,0.09153566332530483
12971,0.42469524945106235,5e-324,0.046105219370523816,0.09104675730765789
12972,0.4241386124611163,0.0,0.045971971920097346,0.0905604626120412
12973,0.42358271036928463,-5e-324,0.045839109564544005,0.0900767652909833
12974,0.4230275428791835,-5e-324,0.04570663119091085,0.08959565147150826
12975,0.42247310878114736,0.0,0.045574535689461085,0.0891171073547379
12976,0.42191940527560584,5e-324,0.04544282195366486,0.08864111921549592
12977,0.42136642713633077,5e-324,0.045311488880190084,0.08816767340191431
12978,0.42081416578735037,0.0,0.045180535368893396,0.08769675633504179
12979,0.4202626084478704,-5e-324,0.04504996032281098,0.0872283545084543
12980,0.4197117376076532,-5e-324,0.04491976264814946,0.08676245448786771
12981,0.41916153122701216,0.0,0.044789941254276794,0.08629904291075244
12982,0.41861196419796093,5e-324,0.044660495053713174,0.08583810648595024
12983,0.418063011730173,5e-324,0.04453142296212189,0.08537963199329301
12984,0.41751465539409033,0.0,0.04440272389830024,0.08492360628322355
12985,0.4169668924999002,-5e-324,0.04427439678417042,0.08447001627641848
12986,0.41641974922945724,-5e-324,0.04414644054477047,0.0840188489634131
12987,0.41587329736409123,0.0,0.0440188541082452,0.08357009140422829
12988,0.4153276734516492,5e-324,0.0438916364058372,0.08312373072799929
12989,0.4147830977301553,5e-324,0.043764786371877855,0.08267975413260664
12990,0.4142398880185064,0.0,0.04363830294377839,0.08223814888430893
12991,0.4136984611389165,-5e-324,0.043512185062021036,0.08179890231737763
12992,0.4131593114585424,-5e-324,0.043386431670150154,0.08136200183373382
12993,0.41262295328377313,0.0,0.04326104171476342,0.08092743490258685
12994,0.41208981190232047,5e-324,0.04313601414550306,0.08049518906007487
12995,0.41156004825527404,5e-324,0.04301134791504708,0.08006525190890752
12996,0.4110333062043832,0.0,0.04288704197910049,0.07963761111801022
12997,0.41050838123732775,-5e-324,0.042763095296386625,0.07921225442217056
12998,0.409982827587571,-5e-324,0.04263950682863837,0.07878916962168646
12999,0.4094525494006474,0.0,0.04251627554058942,0.07836834458201639
13000,0.4089114622957211,5e-324,0.0423934003999656,0.07794976723343121
13001,0.40835136430639474,5e-324,0.0422708803774761,0.07753342557066811
13002,0.4077622165858247,0.0,0.04214871444680479,0.07711930765258623
13003,0.40713309660314584,-5e-324,0.04202690158460152,0.07670740160182415
13004,0.40645413546935094,-5e-324,0.04190544077047344,0.07629769560445929
13005,0.4057197637950954,0.0,0.041784330986976384,0.07589017790966898
13006,0.40493353481606265,5e-324,0.041663571219606246,0.07548483682939355
13007,0.4041146276809332,5e-324,0.04154316045679048,0.07508166073800102
13008,0.4033058090764972,0.0,0.041423097689879576,0.07468063807195367
13009,0.40258209829336494,-5e-324,0.04130338191313863,0.07428175732947642
13010,0.40205860056896287,-5e-324,0.04118401212373896,0.07388500707022691
13011,0.40189493587023417,0.0,0.041064987321749825,0.07349037591496738
13012,0.4022924392163201,5e-324,0.04094630651013011,0.07309785254523826
13013,0.4034789755467193,5e-324,0.040827968694720114,0.07270742570303362
13014,0.40567505433982765,0.0,0.040709972884233385,0.07231908419047825
13015,0.40903436923569636,-5e-324,0.04059231809024849,0.07193281686950649
13016,0.41355254445362055,-5e-324,0.04047500332720091,0.07154861266154275
13017,0.4189681300544352,0.0,0.04035802761237483,0.07116646054718381
13018,0.4247452011752463,5e-324,0.040241389965895,0.07078634956588278
13019,0.4302158578377142,5e-324,0.04012508941071856,0.07040826881563474
13020,0.4348191589220425,0.0,0.040009124972626875,0.07003220745266402
13021,0.4382644556883104,-5e-324,0.039893495680217335,0.06965815469111329
13022,0.44052869651303295,-5e-324,0.039778200564895186,0.06928609980273413
13023,0.44175782628939425,0.0,0.03966323866086533,0.0689160321165794
13024,0.4421716956909286,5e-324,0.03954860900512415,0.06854794101869713
13025,0.4420015222465271,5e-324,0.03943431063745137,0.06818181595182611
13026,0.44145376321282753,0.0,0.03932034260040188,0.06781764641509312
13027,0.44069345275546445,-5e-324,0.03920670393929764,0.06745542196371179
13028,0.43984054577072146,-5e-324,0.0390933937022196,0.06709513220868295
13029,0.4389739488403681,0.0,0.03898041093999959,0.06673676681649669
13030,0.438139262832804,5e-324,0.03886775470621238,0.06638031550883601
13031,0.43735753908836844,5e-324,0.038755424057167615,0.06602576806228193
13032,0.43663342016190404,0.0,0.03864341805190192,0.06567311430802036
13033,0.43596184628315066,-5e-324,0.038531735752170976,0.06532234413155044
13034,0.435333066891332,-5e-324,0.03842037622244166,0.06497344747239435
13035,0.43473604045599445,0.0,0.03830933852988424,0.06462641432380883
13036,0.4341604849517739,5e-324,0.03819862174436459,0.06428123473249821
13037,0.433597905422192,5e-324,0.03808822493843648,0.06393789879832885
13038,0.43304191698279815,0.0,0.03797814718733384,0.06359639667404528
13039,0.43248813484907406,-5e-324,0.037868387568963144,0.06325671856498766
13040,0.43193384125581274,-5e-324,0.037758945163895746,0.06291885472881097
13041,0.43137757758020606,0.0,0.03764981905536032,0.06258279547520555
13042,0.4308187568656827,5e-324,0.03754100832923527,0.062248531165619195
13043,0.4302573505711175,5e-324,0.03743251207404118,0.061916052212980674
13044,0.4296936737496914,0.0,0.03732432938093321,0.06158534908142479
13045,0.4291282730568583,-5e-324,0.03721645934369362,0.06125641228601887
13046,0.42856190911215597,-5e-324,0.03710890105872414,0.06092923239249077
13047,0.42799561565321964,0.0,0.037001653625038454,0.0606038000169582
13048,0.42743080969507347,5e-324,0.036894716144254616,0.06028010582565965
13049,0.4268694171746947,5e-324,0.03678808772058749,0.05995814053468666
13050,0.4263139658161417,0.0,0.036681767460841154,0.059637894909717576
13051,0.4257675808981884,-5e-324,0.03657575447440134,0.05931935976575264
13052,0.4252338015744416,-5e-324,0.03647004787322784,0.059002525966850565
13053,0.4247161188439649,0.0,0.03636464677184698,0.058687384425866525
13054,0.42421712731711847,5e-324,0.03625955028734407,0.05837392610419149
13055,0.4237371907851294,5e-324,0.03615475753935586,0.05806214201149299
13056,0.42327255874345265,0.0,0.03605026765006314,0.0577520232054573
13057,0.4228143064429074,-5e-324,0.03594607974418324,0.057443560791532906
13058,0.42235094371075527,-5e-324,0.035842192948962695,0.05713674592267544
13059,0.42187358179992834,0.0,0.03573860639416991,0.05683156979909393
13060,0.4213785299336458,5e-324,0.0356353192120879,0.05652802366799843
13061,0.4208662187009912,5e-324,0.03553233053750709,0.05622609882334899
13062,0.42033930097234057,0.0,0.035429639507718116,0.05592578660560593
13063,0.4198013027665769,-5e-324,0.03532724526250479,0.05562707840148151
13064,0.4192557595635218,-5e-324,0.03522514694413695,0.055329965643692906
13065,0.41870573718111626,0.0,0.035123343697363425,0.05503443981071647
13066,0.4181536297608737,5e-324,0.03502183466940502,0.05474049242654334
13067,0.41760113819700834,5e-324,0.0349206190099474,0.05444811506043635
13068,0.41704935129632786,0.0,0.03481969587113408,0.0541572993266882
13069,0.4164988728772353,-5e-324,0.0347190644075593,0.05386803688438097
13070,0.4159499572176887,-5e-324,0.03461872377626094,0.05358031943714684
13071,0.41540263093345753,0.0,0.03451867313671339,0.05329413873293016
13072,0.41485679098197953,5e-324,0.0344189116508204,0.05300948656375073
13073,0.4143122762965639,5e-324,0.034319438482907944,0.05272635476546841
13074,0.41376891521150155,0.0,0.03422025279971707,0.052444735217548916
13075,0.41322655312442547,-5e-324,0.0341213537703968,0.05216461984283094
13076,0.41268506550983614,-5e-324,0.034022740566497026,0.05188600060729449
13077,0.4121443610803167,0.0,0.03392441236196148,0.051608869519830396
13078,0.41160437907225045,5e-324,0.033826368333120756,0.05133321863201119
13079,0.4110650836452967,5e-324,0.033728607658685364,0.051059040037863136
13080,0.4105264574370741,0.0,0.033631129519738956,0.05078632587363949
13081,0.40998849551596966,-5e-324,0.0335339330997315,0.050515068317594974
13082,0.409451200366279,-5e-324,0.03343701758447258,0.05024525958976148
13083,0.4089145781179366,0.0,0.033340382162124725,0.04997689195172495
13084,0.40837863597113744,5e-324,0.03324402602319679,0.04970995770640346
13085,0.4078433806278985,5e-324,0.03314794836053731,0.049444449197826486
13086,0.40730881749134934,0.0,0.033052148369327926,0.0491803588109153
13087,0.406774950397309,-5e-324,0.03295662524707673,0.04891767897126463
13088,0.406241781676407,-5e-324,0.0328613781936116,0.04865640214492536
13089,0.40570931239074165,0.0,0.032766406411073555,0.04839652083818846
13090,0.40517754263532446,5e-324,0.032671709103910006,0.048138027597370105
13091,0.4046464718348881,5e-324,0.032577285478868026,0.047880915008597785
13092,0.40411609899827133,0.0,0.032483134744987596,0.0476251756975977
13093,0.40358642291517205,-5e-324,0.032389256113594826,0.0473708023294832
13094,0.40305744229459234,-5e-324,0.03229564879829525,0.047117787608544404
13095,0.40252915585243176,0.0,0.032202312014967045,0.04686612427803891
13096,0.402001562359183,5e-324,0.03210924498175435,0.046615805119983644
13097,0.40147466065914905,5e-324,0.03201644691906061,0.04636682295494781
13098,0.4009484496713221,0.0,0.031923917049542005,0.046119170641846965
13099,0.40042292837999915,-5e-324,0.03183165459810091,0.045872841077738175
13100,0.3998980958209791,-5e-324,0.03173965879187938,0.04562782719761627
13101,0.39937395106716866,0.0,0.031647928860252764,0.0453841219742113
13102,0.3988504932157936,5e-324,0.03155646403482334,0.0451417184177869
13103,0.3983277213782161,5e-324,0.03146526354941395,0.044900609575939866
13104,0.39780563467256125,0.0,0.03137432664006174,0.04466078853340081
13105,0.39728423221888676,-5e-324,0.031283652545011836,0.04442224841183581
13106,0.39676351313640934,-5e-324,0.031193240504711072,0.0441849823696492
13107,0.39624347654224057,0.0,0.031103089761801744,0.043948983601787325
13108,0.39572412155112735,5e-324,0.031013199561115243,0.04371424533954345
13109,0.3952054472757831,5e-324,0.030923569149665795,0.043480760850363585
13110,0.3946874528275011,0.0,0.03083419777664412,0.04324852343765345
13111,0.3941701373168405,-5e-324,0.0307450846934111,0.04301752644058641
13112,0.3936534998542611,-5e-324,0.030656229153491435,0.042787763233912375
13113,0.39313753955064384,0.0,0.03056763041256733,0.04255922722776785
13114,0.39262225551767777,5e-324,0.030479287728472144,0.04233191186748686
13115,0.39210764686812094,5e-324,0.030391200361184128,0.042105810633412975
13116,0.39159371271595667,0.0,0.030303367572820136,0.04188091704071224
13117,0.39108045217647036,-5e-324,0.030215788627629372,0.041657224639187224
13118,0.39056786436627183,-5e-324,0.030128462791987224,0.041434727013091935
13119,0.39005594840328456,0.0,0.030041389334389063,0.04121341778094782
13120,0.38954470340671793,5e-324,0.029954567525444148,0.040993290595360714
13121,0.3890341284970335,5e-324,0.02986799663786952,0.04077433914283872
13122,0.3885242227959127,0.0,0.029781675946483937,0.04055655714361116
13123,0.3880149854262297,-5e-324,0.02969560472820184,0.04033993835144841
13124,0.38750641551202963,-5e-324,0.029609782262027335,0.04012447655348275
13125,0.38699851217851394,0.0,0.029524207829048195,0.03991016557003014
13126,0.3864912745520305,5e-324,0.029438880712429876,0.039696999254412946
13127,0.38598470176006777,5e-324,0.029353800197409533,0.03948497149278373
13128,0.3854787929312519,0.0,0.029268965571290037,0.03927407620394989
13129,0.3849735471953452,-5e-324,0.029184376123434046,0.03906430733919934
13130,0.3844689636832456,-5e-324,0.029100031145258047,0.03885565888212723
13131,0.3839650415269865,0.0,0.029015929930226426,0.03864812484846363
13132,0.3834617798597364,5e-324,0.028932071773845543,0.038441699285902325
13133,0.38295917781579836,5e-324,0.028848455973657858,0.038236376273930554
13134,0.3824572345306093,0.0,0.02876508182923605,0.038032149923659886
13135,0.38195594914073905,-5e-324,0.028681948642177168,0.037829014377657955
13136,0.38145532078388883,-5e-324,0.028599055716096784,0.03762696380978109
13137,0.38095534859889024,0.0,0.028516402356623186,0.03742599242500752
13138,0.3804560317257036,5e-324,0.028433987871391554,0.03722609445927094
13139,0.3799573693054167,5e-324,0.028351811570038177,0.037027264179293945
13140,0.37945936048024304,0.0,0.028269872764194667,0.036829495882420904
13141,0.3789620043935204,-5e-324,0.028188170767482153,0.036632783896449715
13142,0.37846530018970975,-5e-324,0.028106704895505506,0.03643712257946193
13143,0.3779692470143932,0.0,0.028025474465847577,0.03624250631965102
13144,0.37747384401427275,5e-324,0.027944478798063416,0.03604892953514891
13145,0.37697909033716875,5e-324,0.027863717213674512,0.03585638667385179
