scorer,DLC_Resnet50_AuTmMo1Feb20shuffle1_snapshot_best-10,DLC_Resnet50_AuTmMo1Feb20shuffle1_snapshot_best-10,DLC_Resnet50_AuTmMo1Feb20shuffle1_snapshot_best-10
bodyparts,red_light,red_light,red_light
coords,x,y,likelihood
7774,579.99805,310.2114,0.474704
7775,584.7179,309.86795,0.99617493
7776,582.71924,309.864,0.9509696
7777,579.29193,311.2932,0.952722
7778,579.54663,316.59744,0.9781275
7779,577.3212,319.29828,0.9575207
7780,575.69604,323.03207,1.0
7781,574.6777,324.0824,1.0
7782,572.9705,323.33392,1.0
7783,574.8193,322.93518,1.0
7784,575.7968,323.806,1.0
7785,574.0,322.75827,1.0
7786,572.14105,322.45978,1.0
7787,570.4344,322.1907,1.0
7788,569.8022,322.15405,1.0
7789,570.9339,322.81653,1.0
7790,571.0768,322.9407,1.0
7791,571.1165,322.9359,1.0
7792,571.80133,323.4613,1.0
7793,572.3904,323.89294,1.0
7794,574.3093,325.06235,1.0
7795,575.47095,325.88248,1.0
7796,576.0578,324.89615,1.0
7797,572.3824,321.72836,1.0
7798,566.71344,317.4293,0.94111186
7799,564.6783,314.36832,0.95028627
7800,566.63354,316.27393,0.94743586
7801,568.08746,318.80118,0.92876357
7802,569.474,321.0939,0.9894954
7803,572.54376,322.82947,1.0
7804,575.04504,325.18204,1.0
7805,575.0585,328.0707,0.9846056
7806,575.8099,326.94827,0.9697654
7807,583.8541,325.6789,0.997043
7808,585.36145,324.37097,1.0
7809,585.28314,324.11707,1.0
7810,581.8786,323.48343,0.9702493
7811,575.46387,321.6614,0.97920793
7812,575.5936,325.33755,1.0
7813,575.5683,327.7248,0.9553044
7814,576.57806,331.51697,0.9580816
7815,577.2923,334.9281,0.94285274
7816,575.19714,335.94363,0.9347728
7817,574.39136,336.34744,0.96240187
7818,574.1782,336.47165,0.9716835
7819,574.57904,337.0707,0.95310545
7820,573.71674,335.32156,0.96107197
7821,571.2777,333.7055,0.98420787
7822,567.0483,329.47812,0.8951217
7823,560.06836,323.72284,0.9779983
7824,557.1476,318.17548,1.0
7825,553.1433,312.15375,0.9421016
7826,547.3834,311.1737,0.94922066
7827,544.2885,311.58432,0.93396723
7828,545.9395,310.09836,0.97357917
7829,548.6817,310.94272,0.9477375
7830,547.53766,312.5175,0.931586
7831,550.0753,313.0645,0.9042389
7832,550.8571,312.57043,0.9041251
7833,547.60834,314.18256,0.97463506
7834,547.7266,315.7734,0.9708868
7835,549.9822,316.2716,0.96035415
7836,551.2244,316.06973,0.92906976
7837,552.2943,316.16882,0.9346801
7838,551.00586,315.56326,0.9305508
7839,550.9986,315.56274,0.9262706
7840,550.33765,315.85,0.9334122
7841,549.2733,315.8124,0.94796395
7842,549.8762,316.24884,0.9618243
7843,548.7718,316.0844,0.96300703
7844,547.76227,316.24017,0.9765749
7845,547.8548,316.19843,0.9756128
7846,547.96545,315.65466,0.9653523
7847,548.2182,315.57663,0.9628041
7848,547.93176,316.1346,0.97405255
7849,550.4119,317.8921,0.94781727
7850,553.7374,319.52444,0.96142083
7851,552.68286,320.84866,0.9744903
7852,548.9201,320.74918,0.99584895
7853,543.4971,323.68134,1.0
7854,541.7903,327.6566,0.9964274
7855,541.7866,335.08347,0.99622256
7856,541.6742,340.95242,1.0
7857,540.0256,346.1762,0.97202784
7858,539.1942,349.8918,1.0
7859,537.2718,349.02573,0.9507327
7860,537.7824,348.3435,0.95128703
7861,539.8338,348.10782,1.0
7862,540.74005,344.6228,0.9970405
7863,538.41266,341.16837,1.0
7864,534.64154,337.35437,1.0
7865,538.29895,339.38748,1.0
7866,541.0922,342.51794,1.0
7867,541.90436,344.7152,0.9857116
7868,542.8652,349.6475,1.0
7869,542.9236,351.2952,1.0
7870,541.1939,350.0332,1.0
7871,540.609,349.8773,1.0
7872,541.1208,350.23242,1.0
7873,543.3179,348.7572,1.0
7874,549.5292,348.09515,0.9455433
7875,555.2046,350.2605,0.9886516
7876,558.21515,352.33966,1.0
7877,563.25806,355.20895,1.0
7878,566.7897,355.1459,1.0
7879,569.0516,356.07315,1.0
7880,571.8576,355.4762,1.0
7881,575.7238,355.07547,1.0
7882,584.28986,355.03998,1.0
7883,589.82275,352.01828,1.0
7884,594.41925,350.32703,0.97277796
7885,600.8123,348.7174,0.9463356
7886,603.75574,347.45178,0.98924905
7887,607.041,344.53815,0.98965824
7888,607.31726,343.71878,0.97152793
7889,610.15765,343.26865,0.9973442
7890,616.15027,340.9533,1.0
7891,616.8506,339.2393,1.0
7892,612.26086,338.8896,1.0
7893,610.96924,338.2965,1.0
7894,609.4564,338.11087,1.0
7895,609.47235,336.84302,1.0
7896,611.0446,335.4543,0.9902936
7897,613.80865,335.18347,0.97141707
7898,615.2327,334.27655,0.9504843
7899,615.18243,334.06747,0.9479736
7900,613.3911,332.442,0.948097
7901,611.6715,331.30432,0.9561255
7902,614.2121,331.86963,0.9464991
7903,615.5534,331.59396,0.91779363
7904,614.76917,332.1077,0.93402994
7905,615.49475,332.37802,0.92253387
7906,613.2912,332.39124,0.9381538
7907,611.97046,332.73343,0.9489259
7908,611.4931,332.49854,0.9666195
7909,613.35254,329.4207,0.92648447
7910,615.373,329.84216,0.88323736
7911,615.9348,331.945,0.9068195
7912,614.3749,331.77917,0.93631995
7913,611.4319,328.88297,0.95050335
7914,611.69214,327.7474,0.95692235
7915,614.6121,326.70218,0.95490634
7916,611.91705,324.7379,1.0
7917,610.7954,323.7571,1.0
7918,610.123,324.96872,1.0
7919,610.73956,324.3829,1.0
7920,609.617,324.6203,1.0
7921,610.21295,324.0018,1.0
7922,612.0515,324.41556,1.0
7923,611.33105,323.48126,1.0
7924,611.06915,322.75082,1.0
7925,610.35516,321.8767,1.0
7926,612.38794,321.21182,1.0
7927,613.252,320.00174,0.9902961
7928,615.25134,320.25806,0.9320706
7929,615.948,317.3786,0.8835674
7930,619.4627,317.98544,0.9780681
7931,617.58093,316.73987,0.8665415
7932,618.78424,316.1689,0.95601237
7933,621.4149,318.67435,1.0
7934,620.27924,316.3298,1.0
7935,620.0658,316.09277,1.0
7936,620.8772,317.70847,1.0
7937,620.1618,317.8532,0.9913164
7938,620.3446,318.93832,1.0
7939,618.3284,319.16312,0.9600606
7940,617.34656,318.97644,0.9356981
7941,617.2859,317.84207,0.9300768
7942,619.2341,317.82123,0.97110033
7943,619.25305,318.6921,0.9685521
7944,619.61273,318.86682,0.97842246
7945,619.25116,320.46924,1.0
7946,616.13153,320.5158,0.96366423
7947,616.3125,320.51425,0.9612408
7948,615.95746,320.53073,0.9588131
7949,615.998,320.77588,0.95013094
7950,614.8396,319.7178,0.9608871
7951,615.53735,321.07465,0.9605574
7952,614.31396,319.86316,0.9685145
7953,614.7858,319.83566,0.95982623
7954,615.4106,320.82706,0.9525078
7955,614.2227,319.19034,0.9372376
7956,615.52747,319.99527,0.9313183
7957,614.02594,319.1305,0.9294281
7958,614.9215,318.0716,0.91353023
7959,614.0519,318.37973,0.93326795
7960,614.93695,317.78265,0.9252934
7961,614.53375,318.19946,0.91461635
7962,614.57874,316.32394,0.919107
7963,617.2465,319.13553,0.93079424
7964,613.57495,316.04218,0.93866843
7965,617.93945,316.75284,0.8945962
7966,619.569,319.02707,0.9817327
7967,618.1182,318.23047,0.91653776
7968,619.8076,320.10745,1.0
7969,618.9513,320.67184,1.0
7970,619.47815,320.43213,1.0
7971,618.2272,320.57568,0.97893083
7972,618.43933,320.6607,0.9972179
7973,616.7583,320.828,0.92976725
7974,617.884,321.63876,1.0
7975,618.8524,322.592,1.0
7976,615.6828,322.7128,0.9855347
7977,613.40454,320.0847,0.9930409
7978,613.7572,319.92996,0.98566055
7979,610.43854,319.14105,0.9551594
7980,614.3136,319.74323,0.9763767
7981,612.323,319.5815,0.96018153
7982,613.06946,319.12338,0.9152723
7983,611.95636,319.56134,0.9595382
7984,611.15094,319.2797,0.9329586
7985,611.54315,319.97342,0.97946656
7986,609.16095,320.6223,0.98894906
7987,610.4683,320.90787,0.99024814
7988,609.0006,322.113,0.98980504
7989,609.66797,321.7875,1.0
7990,609.4037,322.02542,1.0
7991,609.56256,321.9461,1.0
7992,609.72327,321.9452,1.0
7993,609.6426,322.39426,0.99010694
7994,609.07104,321.34018,0.9890146
7995,610.3984,320.96048,0.9473994
7996,611.10504,321.22964,1.0
7997,609.54425,321.70166,1.0
7998,607.35693,320.53265,0.9810481
7999,609.26495,320.9635,1.0
8000,608.335,321.36255,0.9582734
8001,609.8797,320.32434,0.97602725
8002,610.83844,320.47034,0.9839623
8003,611.3449,319.8365,0.965163
8004,612.54846,319.6333,0.96238387
8005,612.461,319.64307,0.96560013
8006,613.48566,319.7403,0.9634947
8007,612.9424,319.87225,0.97399354
8008,612.4782,319.7363,0.9766794
8009,612.9255,319.92828,0.9763262
8010,612.52203,319.70325,0.9684451
8011,613.09265,319.86993,0.9786144
8012,611.986,319.70908,0.9630768
8013,611.92615,319.08347,0.9414177
8014,614.1837,319.56784,0.97544205
8015,613.86346,319.82236,0.9777113
8016,613.75085,319.7327,0.9606282
8017,614.6995,320.02957,0.9285939
8018,616.8139,322.2035,1.0
8019,616.7323,322.40076,1.0
8020,614.5258,321.04092,0.99609363
8021,611.4491,320.3222,0.964167
8022,607.87244,319.89316,0.9355543
8023,605.1797,318.84787,0.9948263
8024,601.54047,318.7454,0.94193846
8025,600.756,319.74164,0.9256754
8026,601.02106,319.86047,0.9358846
8027,600.9902,317.52768,0.9242742
8028,604.0051,318.0675,0.98489934
8029,605.41595,318.54633,1.0
8030,605.0559,316.9105,1.0
8031,605.42303,318.2802,1.0
8032,604.48914,318.9928,0.98893434
8033,602.83044,321.1046,1.0
8034,598.66144,319.36414,0.9065399
8035,595.2799,318.38235,0.9749063
8036,594.73724,319.13382,0.97480166
8037,594.8117,319.5025,0.9629735
8038,596.0075,319.8959,0.94038814
8039,594.40094,319.15207,0.97753763
8040,593.2362,316.46964,0.9845136
8041,594.4798,316.4017,0.97165173
8042,598.0741,319.03662,0.937351
8043,597.67053,319.95972,0.950474
8044,599.41595,322.1635,0.9705169
8045,595.33154,319.7239,0.944225
8046,593.6147,318.90414,0.97511077
8047,594.5691,320.4949,0.9510958
8048,595.95135,321.37738,0.99040085
8049,600.06464,324.6092,1.0
8050,597.55865,322.93552,0.9669015
8051,596.1806,321.83466,0.9753238
8052,600.7505,323.8999,1.0
8053,601.4991,324.67328,1.0
8054,602.0474,325.297,1.0
8055,600.6545,322.88034,1.0
8056,600.308,321.505,0.98916215
8057,598.66174,316.23398,0.9309323
8058,597.2398,309.08566,0.97041
8059,595.2522,308.90634,0.9580043
8060,595.1494,310.5804,0.94449735
8061,598.36566,311.09784,0.93264735
8062,602.10834,315.78366,0.9126747
8063,605.2882,319.3988,0.975318
8064,606.91156,320.73474,0.97987676
8065,611.6906,324.7953,0.9911753
8066,617.2877,330.02942,0.8415766
8067,618.92615,337.23535,1.0
8068,616.80426,340.67575,1.0
8069,615.944,339.1852,1.0
8070,616.3862,339.5941,1.0
8071,613.5138,339.8521,0.9653821
8072,610.61365,336.92093,1.0
8073,611.7108,334.44644,0.9860132
8074,612.9532,334.4988,0.98326635
8075,612.4539,333.06622,0.9572758
8076,611.4875,331.51025,0.9630581
8077,610.5269,331.27975,0.9852736
8078,610.5828,331.3301,0.98040146
8079,611.3189,332.10544,0.9655303
8080,611.41583,331.6835,0.9663762
8081,611.69885,330.22818,0.95683914
8082,614.2819,329.40253,0.907706
8083,615.3919,328.86923,0.90861607
8084,614.6138,329.13556,0.89784354
8085,615.6207,329.3211,0.89181423
8086,617.23004,331.01544,0.91175056
8087,615.67914,331.3907,0.902052
8088,609.97925,329.60193,0.9486013
8089,609.78076,329.06326,0.94790643
8090,609.5151,331.61526,0.99279577
8091,609.49243,332.24957,0.9758003
8092,608.2349,332.80255,0.98214006
8093,608.1997,331.79315,0.9888164
8094,607.8352,333.51508,0.99320304
8095,607.45447,332.20523,0.99242914
8096,607.3998,329.32004,0.9799328
8097,607.9553,328.79767,0.9525212
8098,608.8749,328.79605,0.9542136
8099,610.1413,328.14795,0.9639779
8100,610.1284,327.31802,0.96005565
8101,609.5528,327.57104,0.95708865
8102,610.19604,326.9668,0.9744674
8103,609.60547,327.19916,0.9712736
8104,609.9486,326.50876,0.9948809
8105,609.5404,325.8302,0.99968565
8106,610.14777,325.2154,1.0
8107,611.9395,324.1343,1.0
8108,612.64014,324.6119,0.9936913
8109,610.6826,324.3803,0.99955654
8110,611.62103,324.10287,1.0
8111,610.55817,324.0272,1.0
8112,610.2349,323.8237,1.0
8113,608.1362,322.8929,0.9898982
8114,608.2257,322.11215,0.9717826
8115,607.73,322.08334,0.9781978
8116,607.2187,321.50293,0.98277974
8117,607.36957,321.75085,1.0
8118,607.659,322.02527,0.9847609
8119,607.554,322.05887,1.0
8120,607.1011,323.0728,1.0
8121,607.5206,321.28464,0.9933049
8122,609.39886,321.9541,0.99705863
8123,611.998,323.21045,1.0
8124,610.3601,324.41397,1.0
8125,609.9396,323.81482,1.0
8126,612.0663,324.55582,1.0
8127,614.54047,327.6077,0.9433093
8128,615.5217,334.33688,0.94671804
8129,614.09796,338.70145,1.0
8130,612.01294,342.16556,0.9913326
8131,611.82227,344.3897,0.9484658
8132,614.7922,342.87537,0.9904586
8133,616.9742,343.22458,0.9650376
8134,618.0053,345.30493,0.9369232
8135,618.36255,345.9864,0.91482216
8136,618.54065,345.51733,0.95355976
8137,620.4607,342.125,1.0
8138,621.0373,341.94543,1.0
8139,623.2107,340.77066,1.0
8140,625.2064,341.31818,1.0
8141,625.6154,344.94775,1.0
8142,626.63025,348.19022,0.91538775
8143,626.743,348.26624,0.9078202
8144,626.81396,347.87302,0.9207474
8145,627.7135,350.47763,0.78935003
8146,393.29974,17.41804,0.05864886
8147,401.4252,9.989488,0.10689437
8148,394.63803,19.414143,0.023178883
8149,624.73535,351.6305,0.9022894
8150,624.8847,351.4906,0.8980492
8151,625.4476,351.87613,0.7733227
8152,393.63495,17.843245,0.045667868
8153,394.6541,19.54765,0.026108526
8154,394.0218,17.899935,0.054917645
8155,626.2229,352.5536,0.5991502
8156,624.99725,351.26413,0.7703106
8157,626.06903,350.41956,0.8778109
8158,626.0137,350.1352,0.89701486
8159,628.10376,351.55762,0.51337785
8160,625.46173,350.06033,0.88229704
8161,627.4904,350.7836,0.46060437
8162,394.18216,19.171345,0.033395253
8163,623.7492,350.93726,0.98754597
8164,622.7634,351.9734,1.0
8165,622.09436,350.9,0.9830233
8166,623.46,351.85864,0.9843885
8167,622.9822,350.2436,0.9206319
8168,622.9329,350.79407,0.9505124
8169,623.2149,350.7158,0.91843843
8170,625.27686,350.72003,0.8992411
8171,394.3418,19.262579,0.035086762
8172,624.3731,347.6579,0.92020994
8173,624.21783,347.06586,0.9735131
8174,624.22943,347.12366,0.96713096
8175,624.12415,346.9956,0.9530149
8176,624.1169,346.8355,0.9571927
8177,624.194,346.61917,0.96872747
8178,623.6962,345.004,0.97909796
8179,623.3536,345.15854,0.9833502
8180,622.4281,348.51483,1.0
8181,621.9261,350.71274,1.0
8182,621.17017,350.66714,1.0
8183,616.15594,350.13663,0.9326801
8184,608.3927,351.02493,0.91545343
8185,605.9612,350.52313,0.9912555
8186,605.6996,350.39304,1.0
8187,605.0096,348.89148,1.0
8188,605.88104,348.83047,0.9934663
8189,605.4688,348.11765,0.9950119
8190,605.27045,345.42233,0.9690966
8191,606.167,345.22043,0.96682096
8192,606.3851,345.9452,0.9600085
8193,605.56366,347.27768,0.97650605
8194,605.7447,347.36792,0.9757323
8195,605.5608,347.60507,0.986849
8196,605.0742,348.69336,1.0
8197,605.1706,348.90878,1.0
8198,606.02484,348.4521,0.9998573
8199,605.92694,348.34253,0.99543047
8200,606.21313,348.5101,1.0
8201,605.4757,348.1757,0.99906653
8202,605.1255,347.45575,0.98102605
8203,605.22437,347.51068,0.98586655
8204,605.3392,347.72903,0.98992956
8205,605.2147,347.58844,0.9889734
8206,605.7516,348.1314,0.9943036
8207,605.46326,348.1968,0.9947644
8208,605.4778,348.1913,0.9967007
8209,607.9051,349.67163,0.9952727
8210,612.466,346.22937,0.9138323
8211,616.50476,341.55072,1.0
8212,614.7333,337.30206,1.0
8213,612.7531,336.3771,1.0
8214,615.4362,334.88312,0.9231476
8215,614.0775,332.53314,0.953652
8216,613.7478,331.7555,0.9487876
8217,608.8384,334.9996,0.9849107
8218,606.0531,335.30597,0.9790928
8219,601.85315,334.71042,0.9553351
8220,599.389,331.74786,0.90725887
8221,601.1967,332.65527,0.9506132
8222,603.2571,331.94534,0.9720733
8223,604.2254,331.89478,0.99558556
8224,604.151,331.19263,0.9697299
8225,603.48376,331.10568,0.9623553
8226,601.6024,331.7981,0.933436
8227,600.74097,330.18378,0.9001916
8228,601.2599,328.5122,0.94461626
8229,601.59033,330.24368,0.92033696
8230,601.4862,331.50943,0.9367754
8231,600.7358,332.31583,0.92416286
8232,600.96893,333.03033,0.9416263
8233,601.2299,332.8439,0.94243497
8234,600.472,328.88248,0.91832805
8235,600.22754,328.55933,0.9018351
8236,599.47577,327.55038,0.909506
8237,600.9026,328.94382,0.9295643
8238,600.97534,329.54868,0.9110292
8239,600.9577,327.43225,0.95280635
8240,601.1112,325.61197,1.0
8241,601.1205,326.05417,1.0
8242,600.64404,326.6472,0.95260346
8243,600.524,327.39166,0.9596187
8244,601.00494,327.44937,0.95332444
8245,601.46063,325.84265,1.0
8246,601.285,324.1914,1.0
8247,601.44885,324.58353,1.0
8248,600.582,324.4131,1.0
8249,600.5709,324.06845,1.0
8250,599.5982,322.4877,0.9809179
8251,597.9509,318.91522,0.93778574
8252,599.4783,317.4905,0.91142344
8253,602.6488,316.489,0.9625107
8254,605.8387,316.62323,0.99364406
8255,607.20886,319.1579,0.9961949
8256,605.94476,319.9622,0.98284656
8257,605.28644,319.74756,0.97025037
8258,606.248,321.20456,0.98959005
8259,604.45807,321.4507,1.0
8260,600.86127,320.7113,0.96297073
8261,601.698,320.9066,0.977013
8262,601.9563,320.50217,0.97602427
8263,601.91986,318.2927,0.9543645
8264,603.6154,317.62708,0.9819992
8265,604.36206,318.71896,0.99243295
8266,604.96436,319.81628,0.98987156
8267,605.3166,315.81805,0.9963077
8268,606.184,311.01266,0.992529
8269,604.6077,308.09302,1.0
8270,603.63,307.7165,1.0
8271,602.3348,307.59686,1.0
8272,601.8021,306.96674,1.0
8273,602.0188,307.02917,1.0
8274,602.6463,307.65744,1.0
8275,602.4801,309.70737,1.0
8276,601.0042,310.3274,0.97885334
8277,600.34064,309.19818,0.98677313
8278,595.8166,307.15805,0.5186634
8279,394.35513,19.309933,0.0321307
8280,393.80408,17.981224,0.04816841
8281,394.00568,17.800648,0.07568594
8282,394.2316,19.088135,0.027904209
8283,593.5946,298.67517,0.8750373
8284,594.15576,297.93887,0.9504999
8285,594.3149,298.9891,0.9409311
8286,594.5011,298.5856,0.94518316
8287,594.95355,299.12918,0.4889136
8288,394.63397,19.371464,0.028299537
8289,596.6554,297.95642,0.35750058
8290,602.3196,301.16837,0.9211938
8291,601.77185,305.36755,0.98076606
8292,393.85284,18.380579,0.04220709
8293,394.05014,18.058083,0.053645913
8294,601.6279,306.51614,0.82086426
8295,601.02136,308.00232,1.0
8296,601.1379,308.2343,1.0
8297,601.6854,306.36337,1.0
8298,603.5551,307.14923,1.0
8299,603.62067,308.34824,1.0
8300,603.5624,309.7627,1.0
8301,603.3481,308.89578,1.0
8302,603.466,305.522,1.0
8303,603.58295,298.31653,0.92306185
8304,602.029,292.9836,1.0
8305,601.48016,291.33762,1.0
8306,596.3211,288.82892,0.96077925
8307,594.2928,288.57144,0.9504496
8308,593.34735,288.2986,0.919986
8309,594.18054,287.7419,0.92997336
8310,598.0913,288.1344,0.9406557
8311,600.461,288.59506,0.9363922
8312,603.1565,288.8992,1.0
8313,603.5705,289.43658,1.0
8314,604.6544,289.6458,1.0
8315,607.5473,291.3655,1.0
8316,607.4758,290.7658,0.9911504
8317,606.45935,287.3336,0.978982
8318,606.86273,288.14542,0.96549445
8319,606.63513,287.45316,0.97735524
8320,606.93646,286.7252,0.96180844
8321,607.0668,286.17477,1.0
8322,605.1142,284.2367,0.99738055
8323,605.1321,283.61725,0.9766164
8324,604.5908,283.74832,0.98133653
8325,603.8792,282.7923,0.9517567
8326,603.48737,284.16074,0.9675207
8327,604.80383,286.6881,0.9952602
8328,603.6248,286.88467,0.9703824
8329,602.66547,286.05405,0.95050645
8330,599.86884,283.38748,0.8733213
8331,599.011,282.9815,0.8985046
8332,598.423,283.3005,0.9103563
8333,597.1553,282.36893,0.8942702
8334,596.31146,282.6788,0.9131266
8335,597.4104,283.00818,0.9177115
8336,596.7082,282.93393,0.9266584
8337,595.0956,283.4705,0.9438091
8338,597.6383,284.02225,0.9129561
8339,84.12342,188.51418,0.009175113
8340,244.27538,85.35872,0.007816246
8341,244.21318,85.33259,0.013319408
8342,244.24258,85.150566,0.011038832
8343,356.45676,148.80867,0.008867697
8344,244.19057,85.46214,0.011864247
8345,244.25443,85.41064,0.009469514
8346,244.31335,85.19476,0.007710466
8347,589.4143,264.43146,0.8057703
8348,588.88983,264.97647,0.9681467
8349,591.32526,264.35287,0.95696735
8350,591.83923,262.5521,0.9038085
8351,593.6413,262.15622,0.9280423
8352,596.2763,261.67038,0.93462074
8353,598.0716,261.46066,0.9062972
8354,602.8569,264.14438,0.8928151
8355,606.081,267.06006,0.93942136
8356,607.72766,271.06366,0.9691681
8357,606.58276,270.96884,0.9446287
8358,607.0244,272.52753,0.9517622
8359,607.6002,270.7838,1.0
8360,608.3778,268.078,0.926195
8361,608.13446,267.57477,0.89785564
8362,607.58575,267.14587,0.8749354
8363,607.2799,266.54083,0.90183866
8364,607.35046,266.41663,0.91560936
8365,607.06836,266.7714,0.9078285
8366,605.81177,266.31097,0.82855177
8367,606.21246,266.67462,0.8060478
8368,606.7174,267.23917,0.8870329
8369,606.8566,267.29147,0.9034332
8370,605.579,266.43777,0.82833
8371,605.05005,265.50067,0.8213337
8372,605.1761,265.46524,0.6780487
8373,605.87537,266.62976,0.8117085
8374,605.10034,265.7982,0.75293344
8375,605.6085,266.31094,0.857654
8376,604.9171,266.12738,0.6710344
8377,605.4286,266.2541,0.8065938
8378,607.16473,267.98053,0.9308218
8379,606.8869,271.9868,0.8903682
8380,608.5983,273.18802,0.9643016
8381,610.72174,274.4919,0.7005515
8382,613.54767,270.71164,0.9799707
8383,614.63635,263.22974,0.97417605
8384,614.44415,257.90683,1.0
8385,615.0207,252.99341,0.9528604
8386,615.85565,247.71326,0.94521844
8387,618.8513,246.48877,1.0
8388,620.5296,243.85959,1.0
8389,620.26794,241.32443,1.0
8390,619.2603,241.10828,1.0
8391,620.43994,239.33858,1.0
8392,618.9441,235.19817,0.9640331
8393,616.6636,233.42123,0.9116149
8394,615.46313,231.3476,0.94845223
8395,611.72327,229.48271,1.0
8396,611.43445,228.7982,1.0
8397,611.02747,226.5013,1.0
8398,608.5565,222.85966,0.95514673
8399,606.9863,220.15424,0.98746896
8400,605.4135,216.54095,0.97389126
8401,607.1903,214.03574,1.0
8402,611.8313,211.21379,1.0
8403,614.25055,209.12413,1.0
8404,613.92474,206.46126,0.95729375
8405,613.71075,203.41626,0.9547974
8406,617.50684,201.79825,0.93333817
8407,620.0945,202.60008,1.0
8408,618.2109,201.94232,0.9155082
8409,616.2213,201.07635,0.9124211
8410,618.58887,201.96535,0.93573076
8411,617.7749,201.68765,0.91714346
8412,619.42706,199.25598,1.0
8413,619.3614,198.8049,0.9852927
8414,619.0011,197.899,1.0
8415,618.9205,197.95589,1.0
8416,614.1757,197.5505,0.976298
8417,608.0184,195.79651,0.99535525
8418,606.8349,193.47075,1.0
8419,606.82764,190.97546,0.93596166
8420,607.78864,187.57648,0.9985374
8421,607.12354,183.91986,0.9565139
8422,607.5509,183.32379,0.9678569
8423,607.20984,183.34723,0.9592432
8424,607.05536,183.42781,0.9087863
8425,608.04065,183.47792,0.94200635
8426,606.8762,182.7159,0.9562242
8427,607.1063,182.7773,0.97923815
8428,607.44855,183.10861,0.9638647
8429,607.6936,183.40134,0.95418215
8430,606.7969,183.13828,0.9560626
8431,607.0017,183.03099,0.9665635
8432,603.38995,179.78474,0.9921682
8433,595.3896,178.65096,0.9553889
8434,596.9563,175.84865,0.9495475
8435,598.2032,169.61179,0.889837
8436,597.016,164.69435,0.96451867
8437,596.4118,160.26009,0.93812937
8438,595.4876,155.3737,0.9434998
8439,597.7808,149.90385,0.92292356
8440,603.1332,147.30214,1.0
8441,604.3631,145.46465,1.0
8442,605.5687,143.00111,1.0
8443,388.49466,19.58641,0.0272732
8444,388.7865,69.86091,0.035810336
8445,597.3569,128.12772,0.7786321
8446,597.5368,127.38545,0.8664074
8447,597.1916,122.53469,0.8910313
8448,592.7633,115.953224,1.0
8449,589.84796,113.03523,1.0
8450,587.4324,110.898994,0.9805816
8451,585.414,106.3738,0.8573166
8452,583.1548,101.13621,0.9254898
8453,584.1864,99.69127,0.97296715
8454,584.17834,97.75421,0.9054336
8455,586.02814,97.403114,0.6878624
8456,584.74756,97.67577,1.0
8457,583.90955,98.052444,0.9944564
8458,584.05505,98.29764,0.98907715
8459,584.5238,99.14968,0.9918898
8460,584.4796,99.71234,1.0
8461,584.8818,99.65531,1.0
8462,582.2608,96.91663,0.99890685
8463,579.0257,96.71928,1.0
8464,577.48627,95.359215,0.9736166
8465,577.05853,95.34632,0.9378987
8466,577.0873,95.30913,0.9158532
8467,578.6718,94.19233,0.9688183
8468,579.29285,94.18677,0.97154146
8469,583.16974,94.29854,0.9316572
8470,586.3958,92.0678,0.92846775
8471,584.3625,90.206696,0.4730107
8472,394.20367,19.227182,0.025254577
8473,388.8434,19.224705,0.03595853
8474,388.7025,19.437412,0.03242321
8475,394.72827,19.635614,0.022170871
8476,394.41687,19.366463,0.022600405
8477,244.36963,85.15164,0.021920724
8478,394.14026,19.164667,0.030274607
8479,576.4187,77.397835,0.9846317
8480,575.4503,75.68097,1.0
8481,574.8691,72.29646,0.98294675
8482,573.4193,70.052284,1.0
8483,573.03937,67.40817,1.0
8484,572.31635,66.28115,1.0
8485,572.2414,65.619675,1.0
8486,572.23334,65.96958,1.0
8487,572.3139,65.90586,1.0
8488,572.20374,66.09996,1.0
8489,572.24866,66.10168,1.0
8490,572.0388,66.19221,1.0
8491,572.1879,66.284065,1.0
8492,572.18164,66.34793,1.0
8493,572.1487,66.49371,1.0
8494,572.2954,66.68614,1.0
8495,572.34106,66.662895,1.0
8496,572.2241,66.60121,1.0
8497,572.2843,66.68551,1.0
8498,572.25946,66.69107,1.0
8499,572.1158,65.74357,1.0
8500,573.5307,63.415394,1.0
8501,574.9483,61.729584,1.0
8502,574.17773,59.77978,1.0
8503,574.8491,55.919823,0.98778975
8504,572.3049,51.892754,1.0
8505,570.2548,48.39298,0.9917128
8506,568.9718,46.650486,0.90587723
8507,570.3756,46.97948,0.8995134
8508,570.15466,46.37685,0.9694438
8509,570.23456,43.88991,0.95052904
8510,571.59906,41.97612,0.94434935
8511,573.1903,44.95143,1.0
8512,574.8106,47.36883,0.9992395
8513,577.74274,49.01682,0.80271715
8514,581.40295,46.50945,0.9247868
8515,585.20264,49.002987,0.6500495
8516,364.61374,148.75383,0.0065026167
8517,356.2639,148.76138,0.009293165
8518,564.24414,53.55919,0.01540565
8519,324.38928,388.0147,0.0075526424
8520,340.16376,372.37802,0.014736183
8521,395.4152,19.727076,0.021803897
8522,395.26144,19.761429,0.024144227
8523,585.4683,54.791912,0.9384999
8524,585.19885,54.05919,0.9798287
8525,584.82806,54.38163,0.98572934
8526,582.8512,53.629463,0.9548874
8527,584.19836,53.788925,0.9808398
8528,582.66296,53.550877,0.94983554
8529,582.503,53.97487,0.9726805
